"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","영업내용",
"2220","옥외광고업","04_15_01_P","3370000","2005337004808200080","20160902","","03","폐업","40","폐업","20160902","","","","051 8648386","","","부산광역시 연제구 연산동 ***-**번지","부산광역시 연제구 과정로 *** (연산동)","","동아광고사","20160902111810","I","2018-08-31 23:59:59.0","","390793.35206483","189724.900005858","옥외광고물제작및설치",
"2221","옥외광고업","04_15_01_P","3370000","2005337004808200081","20050712","","03","폐업","40","폐업","20100809","","","","051 758 4001","","","부산광역시 연제구 연산동 ***-**","부산광역시 연제구 과정로***번길 ** (연산동)","","비젼에스엔디(VISION S&D)","20211201173534","U","2021-12-03 02:40:00.0","","391730.017828538","189377.95097501","영업정지 20일처분(2008.3.17~2008.4.6)",
"2222","옥외광고업","04_15_01_P","3370000","2005337004808200082","20050712","","03","폐업","40","폐업","20061117","","","","051 8684010","","","부산광역시 연제구 연산동 ***-**번지","부산광역시 연제구 과정로 ***  (연산동)","","대한광고기획","20050712000000","I","2018-08-31 23:59:59.0","","390671.797946412","189774.185709213","옥외광고물제작및설치",
"2223","옥외광고업","04_15_01_P","3370000","2005337004808200085","20050712","","03","폐업","40","폐업","20090205","","","","051 8510662","","","부산광역시 연제구 연산동 ***-*번지","","","영남특수후렘","20090319155924","I","2018-08-31 23:59:59.0","","","","옥외광고물제작및설치",
"2224","옥외광고업","04_15_01_P","3370000","2006337004808200011","20061227","","03","폐업","40","폐업","20100614","","","","0517588431","","","부산광역시 연제구 연산동 ***-**번지","부산광역시 연제구 연안로 **  (연산동)","","미래공간","20100614110702","I","2018-08-31 23:59:59.0","","391835.480371349","189780.737907591","옥외광고물 제작 및 설치",
"2225","옥외광고업","04_15_01_P","3370000","2007337004808200001","20070109","","03","폐업","40","폐업","20070504","","","","051 8183939","","","부산광역시 연제구 거제동 ***번지 종합운동장역내","","","삼호애드넷","20070109000000","I","2018-08-31 23:59:59.0","","","","옥외광고물 제작 및 설치",
"2226","옥외광고업","04_15_01_P","3370000","2007337004808200002","20070313","","03","폐업","40","폐업","20071015","","","","051 8639026","","","부산광역시 연제구 연산동 ***-*번지","부산광역시 연제구 과정로 ***-*  (연산동)","","마스리치산업","20081020100756","I","2018-08-31 23:59:59.0","","390899.153225027","189646.620337208","간판 제조, 간판 수출입",
"2227","옥외광고업","04_15_01_P","3370000","2007337004808200005","20070517","","03","폐업","40","폐업","20091019","","","","051 5020388","","","부산광역시 연제구 거제동 ***번지 종합운동장역 내","","","(주)삼호애드넷","20091020180353","I","2018-08-31 23:59:59.0","","","","옥외광고물 제작 및 설치",
"2228","옥외광고업","04_15_01_P","3370000","2011337007808500004","20081211","","03","폐업","40","폐업","","","","","0517445665","","","부산광역시 연제구 연산동 ***-*번지 SK뷰 ***동 ****호","부산광역시 연제구 중앙대로 ****, ***동 ****호 (연산동,SK뷰)","","앰비애드비이(주)","20141022154841","I","2018-08-31 23:59:59.0","","389510.788094066","189669.571671014","광고제작",
"2229","옥외광고업","04_15_01_P","3370000","2011337007808500005","20090410","","03","폐업","40","폐업","20121213","","","","0516346362","","","부산광역시 연제구 연산동 ***-*번지","부산광역시 연제구 안연로 **  (연산동)","","판디자인","20121213143539","I","2018-08-31 23:59:59.0","","391198.079819811","189988.917053537","광고물 제작",
"2230","옥외광고업","04_15_01_P","3370000","2011337007808500007","20050930","","03","폐업","40","폐업","20150825","","","","","","","부산광역시 연제구 연산동 ***-**번지","부산광역시 연제구 반송로 ***-** (연산동)","","문화에스앤디","20150825184732","I","2018-08-31 23:59:59.0","","390321.147041059","190091.349106272","간판, 옥내외 광고물 제작",
"2231","옥외광고업","04_15_01_P","3370000","2005337004808200100","20051226","","03","폐업","40","폐업","20080129","","","","","","","부산광역시 연제구 연산동 ****-**번지","부산광역시 연제구 마곡천로 **  (연산동)","","애드원","20081020100343","I","2018-08-31 23:59:59.0","","390048.602360203","187722.86203167","옥외광고물 제작 및 설치",
"2232","옥외광고업","04_15_01_P","3370000","2005337004808200101","20050125","","03","폐업","40","폐업","20150616","","","","","","","부산광역시 연제구 연산동 ***-**번지","부산광역시 연제구 과정로***번길 **-* (연산동)","","파사드산업","20150616175607","I","2018-08-31 23:59:59.0","","391359.832866935","189550.15659567","옥외광고물 제작 및 설치",
"2233","옥외광고업","04_15_01_P","3370000","2012337007808500001","20141022","","03","폐업","40","폐업","20141022","","","","0517116000","","","부산광역시 연제구 거제동 ***-**번지","부산광역시 연제구 아시아드대로 ** (거제동)","611807","(주)우리피플","20141022115812","I","2018-08-31 23:59:59.0","","388410.026465259","189504.464832666","옥외광고물제작및설치",
"2234","옥외광고업","04_15_01_P","3370000","2012337007808500003","20120814","","03","폐업","40","폐업","20130913","","","","0515061222","","","부산광역시 연제구 거제동 ***-*번지 화신데파트 ***호","부산광역시 연제구 아시아드대로 *, ***호 (거제동, 화신데파트)","611807","(주)하이플랜","20130913095338","I","2018-08-31 23:59:59.0","","388496.698351968","189373.538606542","미술디자인,디자인제품,도시환경디자인",
"2235","옥외광고업","04_15_01_P","3370000","2012337007808500004","20120926","","03","폐업","40","폐업","20141230","","","","","","","부산광역시 연제구 거제동 ***-*번지 올리브 B*호","부산광역시 연제구 황새알로 **-*, B*호 (거제동)","611071","가온디자인","20141230154135","I","2018-08-31 23:59:59.0","","388907.549598425","190311.115172272","실내장식,표구,간판및 광고물",
"2236","옥외광고업","04_15_01_P","3370000","2012337007808500005","20121022","","03","폐업","40","폐업","20130304","","","","","","","부산광역시 연제구 연산동 ***-*번지","부산광역시 연제구 연안로**번길 ** (연산동)","611817","대주기획","20130304171324","I","2018-08-31 23:59:59.0","","391559.777965114","189762.834992329","광고기획·제작·대행 및 옥외광고물 기획·제작·대행",
"2237","옥외광고업","04_15_01_P","3370000","2012337007808500006","20121101","","03","폐업","40","폐업","20150908","","","","","","","부산광역시 연제구 연산동 ****-*번지 선경아파트 제상가동 ***동","부산광역시 연제구 과정로 **, 제상가동 ***호 (연산동, 선경아파트)","611763","성우애드","20150908155022","I","2018-08-31 23:59:59.0","","392134.502954457","188467.241084113","광고대행,옥외광고대행",
"2238","옥외광고업","04_15_01_P","3370000","2012337007808500007","20121122","","03","폐업","40","폐업","20180705","","","","","","","부산광역시 연제구 거제동 ***-*번지","부산광역시 연제구 교대로**번길 ** (거제동)","47504","어필디자인","20180705133334","I","2018-08-31 23:59:59.0","","389128.844418796","190695.652951909","간판,현수막제작 등 옥외광고업",
"2239","옥외광고업","04_15_01_P","3370000","2012337007808500008","20121204","","03","폐업","40","폐업","20210217","","","","","","","부산광역시 연제구 거제동 ***-*","부산광역시 연제구 거제시장로 **-* (거제동)","611070","디자인하우스","20210217184914","U","2021-02-19 02:40:00.0","","388531.614463408","188883.165218103","옥내외광고물및간판/사인시스템디자인 및 설계 시공
전시/사인/패널디자인 및 설치 시공",
"2240","옥외광고업","04_15_01_P","3370000","2014337007808500001","20161012","","03","폐업","40","폐업","20161012","","","","","","","부산광역시 연제구 연산동 ***번지","부산광역시 연제구 연제로 ** (연산동, 연제힐스테이트)","47606","부영광고랜드","20161012163822","I","2018-08-31 23:59:59.0","","389128.482142408","188338.16942758","옥외광고업",
"2241","옥외광고업","04_15_01_P","3370000","2014337007808500002","20150416","","03","폐업","40","폐업","20150416","","","","","","","","부산광역시 연제구 월드컵대로 ** (연산동)","611839","천지LED광고","20150416154701","I","2018-08-31 23:59:59.0","","389676.112346986","189026.328939732","옥외광고업(간판)",
"2242","옥외광고업","04_15_01_P","3370000","2014337007808500006","20140711","","03","폐업","40","폐업","20150416","","","","","","","","부산광역시 연제구 고분로 ** (연산동)","611814","대성광고기획","20150416094436","I","2018-08-31 23:59:59.0","","390080.123381696","189354.678635845","간판 제작 등",
"2243","옥외광고업","04_15_01_P","3370000","2014337009208500001","20161006","","03","폐업","40","폐업","20161006","","","","","","","","부산광역시 연제구 아시아드대로**번길 ** (거제동)","611807","위드디자인","20161006160147","I","2018-08-31 23:59:59.0","","388337.474966175","189477.636912679","옥외광고 제조설치",
"2244","옥외광고업","04_15_01_P","3370000","2015337009208500004","20180407","","03","폐업","40","폐업","20190807","","","","0518165896","","","부산광역시 연제구 거제동 ***-**번지","부산광역시 연제구 해맞이로***번길 ** (거제동)","611831","MGS미공사","20190807105652","U","2019-08-09 02:40:00.0","","388395.843251349","189343.86419195","옥외광고업",
"2245","옥외광고업","04_15_01_P","3370000","2015337009208500005","20150810","","03","폐업","40","폐업","20190129","","","","5575015","","","부산광역시 연제구 연산동 ***-*번지","부산광역시 연제구 신금로**번길 ** (연산동)","47559","명보기획","20200212151741","U","2020-02-14 02:40:00.0","","390508.716250399","190162.402975053","광고물 제작설치",
"2246","옥외광고업","04_15_01_P","3370000","2015337009208500006","20150907","","03","폐업","40","폐업","20210826","","","","","","","부산광역시 연제구 연산동 ***-**","부산광역시 연제구 과정로***번길 * (연산동)","47559","선우애드","20210826164213","U","2021-08-28 02:40:00.0","","390336.935671208","189986.597220137","간판제작 등",
"2247","옥외광고업","04_15_01_P","3370000","2005337004808200086","20050712","","03","폐업","40","폐업","20110808","","","","051 7589864","","","부산광역시 연제구 연산동 ***-**번지 *층","부산광역시 연제구 월드컵대로 ***  (연산동,*층)","","남진애드컴","20110907101559","I","2018-08-31 23:59:59.0","","389630.197849343","189147.792571647","옥외광고물제작및설치",
"2248","옥외광고업","04_15_01_P","3370000","2005337004808200088","20050712","","03","폐업","40","폐업","20070919","","","","051 7583233","","","부산광역시 연제구 연산동 ***-**번지","","","세방공사","20070919170259","I","2018-08-31 23:59:59.0","","","","옥외광고물제작및설치",
"2249","옥외광고업","04_15_01_P","3370000","2005337004808200102","20050125","","03","폐업","40","폐업","20070612","","","","051 7522980","","","부산광역시 연제구 연산동 ***-**번지 우리디자인","부산광역시 연제구 고분로 ***  (연산동,우리디자인)","","우리디자인","20050125000000","I","2018-08-31 23:59:59.0","","391354.394892253","189386.960785631","옥외광고물 제작 및 설치",
