"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업종구분명","자본금의규모","사업자등록번호",
"774","후원방문판매업체","08_26_05_P","6260000","20216260000301000092","20210719","","01","영업/정상","BBBB","영업","","","","","","","47764","부산광역시 동래구 명장동  ***번지 *호 명장경동아파트 ***동 ****호","부산광역시 동래구 명서로 ***, ***동 ****호(명장동, 명장경동아파트)","","인셀덤 늘푸른 대리점","20210719000000","I","2021-07-21 00:22:53.0","","391328.065336967","191847.114440687","후원방문판매업","0","",
"775","후원방문판매업체","08_26_05_P","6260000","20216260000301000093","20210719","","01","영업/정상","BBBB","영업","","","","","","","48296","부산광역시 수영구 광안동  ***번지 **호 양지코쿤빌**차 ***호","부산광역시 수영구 광안로**번길 **, ***호(광안동, 양지코쿤빌**차)","","인셀덤 베스트","20210719000000","I","2021-07-21 00:22:53.0","","392931.535262081","186116.056704433","후원방문판매업","0","",
"776","후원방문판매업체","08_26_05_P","6260000","20216260000301000109","20210923","","01","영업/정상","BBBB","영업","","","","","","","47184","부산광역시 부산진구 부암동  ***번지 *호 서면동일파크스위트*차 ***동 ****호","부산광역시 부산진구 동평로 ***, ***동 ****호(부암동, 서면 동일파크스위트 *차)","","아이엠인셀덤","20210923000000","I","2021-09-25 00:22:48.0","","386436","187076","후원방문판매업","0","",
"777","후원방문판매업체","08_26_05_P","6260000","20216260000301000110","20210923","","01","영업/정상","BBBB","영업","","","","","","","47756","부산광역시 동래구 명륜동  ***번지 *호 명륜*차아이파크 ***동 ****호","부산광역시 동래구 시실로 **, ***동 ****호(명륜동, 명륜*차아이파크)","","인셀덤 수 대리점","20210923000000","I","2021-09-25 00:22:48.0","","390294","192577","후원방문판매업","0","",
"778","후원방문판매업체","08_26_05_P","6260000","20216260000301000113","20210923","","01","영업/정상","BBBB","영업","","","","","","","47571","부산광역시 연제구 연산동  ***번지 *호 경남아파트 *동 ***호","부산광역시 연제구 고분로 ***, *동 ***호(연산동, 경남아파트)","","인셀덤부산가빈대리점","20210923000000","I","2021-09-25 00:22:48.0","","392211.9627446","189217.323382411","후원방문판매업","0","",
"779","후원방문판매업체","08_26_05_P","6260000","20216260000301000114","20210923","","01","영업/정상","BBBB","영업","","","","","","","48265","부산광역시 수영구 남천동  **번지 *호 화남밴빌라 ***호","부산광역시 수영구 황령산로*번길 **, ***호(남천동, 화남밴빌라)","","인셀덤 온유","20210923000000","I","2021-09-25 00:22:48.0","","392155.881751042","185326.694914922","후원방문판매업","0","",
"780","후원방문판매업체","08_26_05_P","6260000","20216260000301000115","20210923","","01","영업/정상","BBBB","영업","","","","","","","46963","부산광역시 사상구 괘법동  ***번지 *호 대동레미안스마트시티 ***호","부산광역시 사상구 사상로***번길 **, 대동레미안스마트시티 ***호(괘법동)","","조이 인셀덤","20210923000000","I","2021-09-25 00:22:48.0","","380469.460198385","187046.204091198","후원방문판매업","0","",
"781","후원방문판매업체","08_26_05_P","6260000","20216260000301000116","20210923","","01","영업/정상","BBBB","영업","","","","","","","47610","부산광역시 연제구 연산동  ****번지 *호 연산더샵 ***동 ***호","부산광역시 연제구 연수로 ***, ***동 ***호(연산동, 연산더샵)","","모아인셀덤","20210923000000","I","2021-09-25 00:22:48.0","","389857.445982341","188153.673598994","후원방문판매업","0","",
"782","후원방문판매업체","08_26_05_P","6260000","20216260000301000117","20210923","","01","영업/정상","BBBB","영업","","","","","","","48096","부산광역시 해운대구 중동  ****번지 *호 해운대중동두산위브아파트 ***동 ****호","부산광역시 해운대구 해운대해변로 ***-**, ***동 ****호(중동, 해운대중동두산위브아파트)","","뷰레인 (beauty recipe incellderm)","20210923000000","I","2021-09-25 00:22:48.0","","397357.768221276","187204.307951999","후원방문판매업","0","",
"783","후원방문판매업체","08_26_05_P","6260000","20216260000301000118","20210923","","01","영업/정상","BBBB","영업","","","","","","","46054","부산광역시 기장군 기장읍 교리 *번지 *호 이진캐스빌블루*차아파트 ***동 ****호","부산광역시 기장군 기장읍 차성로 ***, ***동 ****호(이진캐스빌블루 *차아파트)","","인셀덤 크리스탈 대리점","20210923000000","I","2021-09-25 00:22:48.0","","402033.06419800000","197921.40227300000","후원방문판매업","0","",
"784","후원방문판매업체","08_26_05_P","6260000","20216260000301000107","20210820","","01","영업/정상","BBBB","영업","","","","","","","46924","부산광역시 사상구 모라동  ***번지 **호 현대자동차","부산광역시 사상구 모덕로 **, 현대자동차(모라동)","","아가페라이프㈜","20210820000000","I","2021-08-22 00:22:50.0","","380795.211180325","188728.083213449","후원방문판매업","0","",
"785","후원방문판매업체","08_26_05_P","6260000","20216260000301000098","20210818","","01","영업/정상","BBBB","영업","","","","","","","48089","부산광역시 해운대구 우동  ****번지 *호 동부올림픽타운 ***동 ****호","부산광역시 해운대구 해운대로 ***, ***동 ****호(우동, 동부올림픽타운)","","달란트 인셀덤","20210818000000","I","2021-08-20 00:22:50.0","","395088.21080900000","187543.08045600000","후원방문판매업","0","",
"786","후원방문판매업체","08_26_05_P","6260000","20216260000301000100","20210818","","01","영업/정상","BBBB","영업","","","","","","","48090","부산광역시 해운대구 우동  ****번지 *호 해운대엑소디움 ***동 ****호","부산광역시 해운대구 해운대해변로 **, ***동 ****호(우동, 해운대엑소디움)","","인셀덤 미엘","20210818000000","I","2021-08-20 00:22:50.0","","394649.504714752","186938.178511212","후원방문판매업","0","",
"787","후원방문판매업체","08_26_05_P","6260000","20216260000301000101","20210818","","01","영업/정상","BBBB","영업","","","","","","","46992","부산광역시 사상구 감전동  ***번지 *호","부산광역시 사상구 백양대로***번길 **(감전동)","","인셀덤S라인대리점","20210818000000","I","2021-08-20 00:22:50.0","","381421.410768344","186185.769441926","후원방문판매업","0","",
"788","후원방문판매업체","08_26_05_P","6260000","20216260000301000095","20210818","","01","영업/정상","BBBB","영업","","","","","","","46008","부산광역시 기장군 정관읍 모전리 ***번지 *호 이지더원*차아파트 ***동 ****호","부산광역시 기장군 정관읍 정관*로 **, ***동 ****호(이지 더원*차 아파트)","","하음 인셀덤","20210818000000","I","2021-08-20 00:22:50.0","","396854.70209600000","206945.80061500000","후원방문판매업","0","",
"789","후원방문판매업체","08_26_05_P","6260000","20216260000301000102","20210818","","01","영업/정상","BBBB","영업","","","","","","","47179","부산광역시 부산진구 당감동  ***번지 *호 주공아파트*단지 ***동 ***호","부산광역시 부산진구 백양관문로 **, ***동 ***호(당감동, 주공아파트*단지)","","인셀덤미송대리점","20210818000000","I","2021-08-20 00:22:50.0","","385389.770191203","186590.744974992","후원방문판매업","0","",
"790","후원방문판매업체","08_26_05_P","6260000","20216260000301000103","20210818","","01","영업/정상","BBBB","영업","","","","","","","46008","부산광역시 기장군 정관읍 모전리 ***번지 *호 이지더원*차아파트 ***동 ***호","부산광역시 기장군 정관읍 정관*로 **, ***동 ***호(이지 더원*차 아파트)","","인셀덤블리","20210818000000","I","2021-08-20 00:22:50.0","","396854.70209600000","206945.80061500000","후원방문판매업","0","",
"791","후원방문판매업체","08_26_05_P","6260000","20216260000301000104","20210818","","01","영업/정상","BBBB","영업","","","","","","","47896","부산광역시 동래구 안락동  ***번지 *호","부산광역시 동래구 충렬대로***번길 **-*, *층(안락동)","","인셀덤다영대리점","20210818000000","I","2021-08-20 00:22:50.0","","391668.788003382","190196.670946082","후원방문판매업","0","",
"792","후원방문판매업체","08_26_05_P","6260000","20216260000301000105","20210818","","01","영업/정상","BBBB","영업","","","","","","","46631","부산광역시 북구 구포동  ***번지 ***호 ***호","부산광역시 북구 시랑로 **, *층 ***호(구포동)","","코코(coco)대리점","20210818000000","I","2021-08-20 00:22:50.0","","382462.844343735","191043.43055376","후원방문판매업","0","",
"793","후원방문판매업체","08_26_05_P","6260000","20216260000301000060","20210517","","01","영업/정상","BBBB","영업","","","","","","","47847","부산광역시 동래구 온천동  ****번지 **호 삼성빌라 ***호","부산광역시 동래구 석사북로**번길 **-**, ***호 (온천동, 삼성빌라)","","인셀덤 아우라","20210517000000","I","2021-05-19 00:22:56.0","","387864.966233094","191784.980567012","후원방문판매업","0","",
"794","후원방문판매업체","08_26_05_P","6260000","20216260000301000062","20210517","","01","영업/정상","BBBB","영업","","","","","","","48038","부산광역시 해운대구 반여동  ****번지 **호 센텀펠리시아 A동 ***호","부산광역시 해운대구 선수촌로 **-**, 센텀펠리시아 A동 ***호 (반여동)","","인셀메틱","20210517000000","I","2021-05-19 00:22:56.0","","","","후원방문판매업","0","",
"795","후원방문판매업체","08_26_05_P","6260000","20216260000301000064","20210517","","01","영업/정상","BBBB","영업","","","","","","","47317","부산광역시 부산진구 전포동  ***번지 **호","부산광역시 부산진구 황령대로**번길 ** (전포동)","","인셀덤 수련 대리점","20210517000000","I","2021-05-19 00:22:56.0","","388371.3645337","185254.921106578","후원방문판매업","0","",
"796","후원방문판매업체","08_26_05_P","6260000","20216260000301000066","20210517","","01","영업/정상","BBBB","영업","","","","","","","47717","부산광역시 동래구 온천동  ****번지 *호 일신빌라 ***호","부산광역시 동래구 우장춘로**번길 **, ***호 (온천동, 일신빌라)","","인셀덤 보나 대리점","20210517000000","I","2021-05-19 00:22:56.0","","388359.81827068","192513.903198225","후원방문판매업","0","",
"797","후원방문판매업체","08_26_05_P","6260000","20216260000301000067","20210517","","01","영업/정상","BBBB","영업","","","","","","","48266","부산광역시 수영구 광안동  **번지 *호 에이스센텀스카이뷰 ****호","부산광역시 수영구 수영로***번길 **, 에이스센텀스카이뷰 ****호 (광안동)","","썬샤인 인셀덤","20210517000000","I","2021-05-19 00:22:56.0","","392730.068283238","187380.742743965","후원방문판매업","0","",
"798","후원방문판매업체","08_26_05_P","6260000","20216260000301000068","20210517","","01","영업/정상","BBBB","영업","","","","","","","48448","부산광역시 남구 대연동  ****번지 **호","부산광역시 남구 진남로 ***, *층 (대연동)","","더하이(The High)","20210517000000","I","2021-05-19 00:22:56.0","","389560.364878919","184185.413996468","후원방문판매업","0","",
"799","후원방문판매업체","08_26_05_P","6260000","20216260000301000070","20210517","","01","영업/정상","BBBB","영업","","","","","","","46764","부산광역시 강서구 명지동  ****번지 *호 엘크루블루오션 ***동 ***호","부산광역시 강서구 명지오션시티**로 **, ***동 ***호 (명지동, 엘크루 블루오션)","","어썸인셀덤","20210517000000","I","2021-05-19 00:22:56.0","","373744.11243991","177424.186311313","후원방문판매업","0","",
"800","후원방문판매업체","08_26_05_P","6260000","20216260000301000071","20210517","","01","영업/정상","BBBB","영업","","","","","","","46277","부산광역시 금정구 부곡동  ***번지 *호 경남한신아파트 ***동 ***호","부산광역시 금정구 중앙대로****번길 **, ***동 ***호 (부곡동, 경남한신아파트)","","글로우(GLOW)","20210517000000","I","2021-05-19 00:22:56.0","","390200.572461015","195007.620138808","후원방문판매업","0","",
