"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","법인구분명","구분명",
"2340","유료직업소개소","11_50_02_P","3380000","2000338003911500024","20001031","","03","폐업","40","폐업","","","","","","","","경상남도 양산시 물금읍 범어리 682번지 1   호 현대아파트 101 1104","","","제이직업소개소","20031029150445","I","2018-08-31 23:59:59.0","","","","개인","유료",
"2341","유료직업소개소","11_50_02_P","3380000","2013338006214500001","20130415","","03","폐업","40","폐업","20140924","","","","005107531313","","613805","부산광역시 수영구 광안2동 298번지 21호 2층","부산광역시 수영구 수영로 512 (광안동)","613806","국제건설인력","20140924160701","I","2018-08-31 23:59:59.0","","392352.57741013","185621.661442833","개인","유료",
"2342","유료직업소개소","11_50_02_P","3380000","2013338006214500002","20130711","","03","폐업","40","폐업","20140411","","","","0516211919","","613809","부산광역시 수영구 광안4동 744번지 28호  4층","부산광역시 수영구 수영로 567-0, 4층 (광안동)","613809","부산직업상담센터","20140411144543","I","2018-08-31 23:59:59.0","","392434.29756372","186192.55077254","개인","유료",
"2343","유료직업소개소","11_50_02_P","3380000","2008338005914500005","20081119","","03","폐업","40","폐업","20090806","","","","","","000","부산광역시 해운대구 중동 1768번지 4호 14통 5반 웰비치 1108호","부산광역시 해운대구 좌동순환로 503, 1108호 (중동,웰비치)","","세광직업소개소","20090806141511","I","2018-08-31 23:59:59.0","","397494.255581251","187288.123596922","개인","유료",
"2344","유료직업소개소","11_50_02_P","3380000","2009338005914500001","20090526","","03","폐업","40","폐업","20090729","","","","","","613810","부산광역시 수영구 광안3동 1033번지 1호 신화빌라 101호","부산광역시 수영구 망미번영로38번길 6, 101호 (광안동,신화빌라)","","센텀간병인상담원","20090729180822","I","2018-08-31 23:59:59.0","","392096.349504801","187743.274599978","개인","유료",
"2345","유료직업소개소","11_50_02_P","3380000","2009338005914500003","20090526","","03","폐업","40","폐업","20130627","","","","005107556116","","613810","부산광역시 수영구 광안3동 1060번지 2호","부산광역시 수영구 감포로102번길 5, 3층 (광안동, 대우빌딩)","613800","샤넬직업소개소","20130627150441","I","2018-08-31 23:59:59.0","","392363.114653958","187565.225709221","개인","유료",
"2346","유료직업소개소","11_50_02_P","3380000","2009338005914500004","20070807","","03","폐업","40","폐업","20091022","","","","005107311060","","607100","부산광역시 동래구 안락동 472번지 57호 안락SK아파트 114동 1903호","부산광역시 동래구 충렬대로 487, 114동 1903호 (안락동,안락SK아파트)","","국제인력개발교육원(행복가사원)","20091022135452","I","2018-08-31 23:59:59.0","","392235.198208233","190531.622508818","개인","유료",
"2347","유료직업소개소","11_50_02_P","3380000","2010338005914500006","20101109","","03","폐업","40","폐업","20130401","","","","005107587762","","613831","부산광역시 수영구 수영동 462번지 16호 2층","부산광역시 수영구 연수로 361-2, 2층 (수영동)","613831","중앙직업소개소","20130401132821","I","2018-08-31 23:59:59.0","","392169.400280849","187800.354635921","개인","유료",
"2348","유료직업소개소","11_50_02_P","3380000","2011338005914500001","20110223","","03","폐업","40","폐업","20110225","","","","005107534848","","613812","부산광역시 수영구 광안3동 207번지 19호 3층","부산광역시 수영구 무학로9번길 132 (광안동,3층)","","경진인력직업소개소","20110225120012","I","2018-08-31 23:59:59.0","","392814.592778277","187373.139045892","개인","유료",
"2349","유료직업소개소","11_50_02_P","3380000","2015338007114500006","20120424","","03","폐업","40","폐업","20170619","","","","","","619963","부산광역시 기장군 정관면 용수리 614번지 4호","부산광역시 수영구 민락로6번길 46-2, 지하1층 (민락동)","48287","국민인력","20170619165606","I","2018-08-31 23:59:59.0","","393532.929624779","186286.279168511","개인","유료",
"2350","유료직업소개소","11_50_02_P","3380000","2015338007114500007","20151203","","03","폐업","40","폐업","20171010","","","","","","","","부산광역시 수영구 수영로 592, 3층 (광안동, 누구나)","48294","세호","20171010105742","I","2018-08-31 23:59:59.0","","392522.00551099","186429.194275156","개인","유료",
"2351","유료직업소개소","11_50_02_P","3380000","2016338007114500002","20160808","","03","폐업","40","폐업","20190719","","","","051 610 3900","","","부산광역시 수영구 남천동 77번지 12호","부산광역시 수영구 수영로 389, 4층 (남천동)","48317","남천인력","20190719131256","U","2019-07-21 02:40:00.0","","391946.257149604","184502.709889962","개인","유료",
"2352","유료직업소개소","11_50_02_P","3380000","2017338007114500002","20071203","","03","폐업","40","폐업","20191220","","","","051 625 8784","","","부산광역시 수영구 남천동 556번지 16호 대성상가 202호","부산광역시 수영구 황령대로489번길 10, 202호 (남천동, 대성상가)","48313","파출박사","20191220125925","U","2019-12-22 02:40:00.0","","392056.742216497","184195.417729892","개인","유료",
"2353","유료직업소개소","11_50_02_P","3380000","1993338003911500001","19930130","","03","폐업","40","폐업","","","","","","","","부산광역시 부산진구 전포동 190번지 25호 22통 2반 대동아파트  1305","","","김기준유료직업소개소","20030611112439","I","2018-08-31 23:59:59.0","","388615.333312757","186619.506584252","개인","유료",
"2354","유료직업소개소","11_50_02_P","3380000","1993338003911500002","19930130","","03","폐업","40","폐업","","","","","","","","경상북도 칠곡군 북삼면 어로리 440번지 1호 23통 삼주아파트 107 204","","","하종태유료직업소개소","20021211095338","I","2018-08-31 23:59:59.0","","","","개인","유료",
"2355","유료직업소개소","11_50_02_P","3380000","2000338003911500025","20001031","","03","폐업","40","폐업","","","","","","","","부산광역시 부산진구 당감동 109번지 1호 17통 3반 태화현대아파트 106 2402","부산광역시 부산진구 가야대로 635-20, 106동 2402호 (당감동,태화현대아파트)","","온누리직업소개소","20030611084921","I","2018-08-31 23:59:59.0","","386019.130252757","186104.217264023","개인","유료",
"2356","유료직업소개소","11_50_02_P","3380000","2000338003911500026","20001101","","03","폐업","40","폐업","","","","","","","","부산광역시 해운대구 반여동 1575번지 13호 15통 2반","부산광역시 해운대구 재반로270번길 51-93 (반여동)","","타임직업소개소","20030611093730","I","2018-08-31 23:59:59.0","","394335.807160511","191328.111365696","개인","유료",
"2357","유료직업소개소","11_50_02_P","3380000","2000338003911500027","20001226","","03","폐업","40","폐업","","","","","","","","부산광역시 해운대구 반송동 250번지 2069호 2통 3반","부산광역시 해운대구 아랫반송로80번길 19-18 (반송동)","","타임직업소개소","20030611083910","I","2018-08-31 23:59:59.0","","395877.094599568","193357.127011564","개인","유료",
"2358","유료직업소개소","11_50_02_P","3380000","1995338003911500001","19951211","","03","폐업","40","폐업","","","","","","","","부산광역시 사하구 괴정동 1055번지 1호 4통 1반","부산광역시 사하구 승학로229번길 7 (괴정동)","","정홍봉유료직업소개소","20030611112523","I","2018-08-31 23:59:59.0","","381344.128601768","179923.912958896","개인","유료",
"2359","유료직업소개소","11_50_02_P","3380000","1996338003911500001","19960819","","03","폐업","40","폐업","","","","","","","","부산광역시 해운대구 우동 894번지 4호 28통 5반 대흥파크 나 301","","","이기완유료직업소개소","20030611112557","I","2018-08-31 23:59:59.0","","396240.104379795","186944.133434959","개인","유료",
"2360","유료직업소개소","11_50_02_P","3380000","1997338003911500001","19970320","","03","폐업","40","폐업","","","","","","","","부산광역시 동래구 복천동 380번지 1호 4통 1반","부산광역시 동래구 충렬대로237번길 94-3 (복천동)","","이헌창유료직업소개소","20030611112639","I","2018-08-31 23:59:59.0","","389714.004415106","191579.949356887","개인","유료",
"2361","유료직업소개소","11_50_02_P","3380000","1997338003911500002","19971106","","03","폐업","40","폐업","","","","","","","","경상남도 남해군 삼동면 봉화리 148번지 1호 5통 3반","경상남도 남해군 삼동면 봉화로56번길 13-8","","유덕문유료직업소개소","20030611112303","I","2018-08-31 23:59:59.0","","294212.147544652","145780.495968032","개인","유료",
"2362","유료직업소개소","11_50_02_P","3380000","1997338003911500003","19971229","","03","폐업","40","폐업","","","","","","","","부산광역시 부산진구 전포동 190번지 25호 37통 4반 대동아파트 C 709","","","김갑득유료직업소개소","20030611112834","I","2018-08-31 23:59:59.0","","388615.333312757","186619.506584252","개인","유료",
"2363","유료직업소개소","11_50_02_P","3380000","1998338003911500001","19980302","","03","폐업","40","폐업","19990821","","","","","","","부산광역시 수영구 광안동 44번지 29호 2통 3반","부산광역시 수영구 수영로 734-3 (광안동)","","윤은경유료직업소개소","20080422091504","I","2018-08-31 23:59:59.0","","393032.341520934","187495.024093408","개인","유료",
"2364","유료직업소개소","11_50_02_P","3380000","1998338003911500002","19980307","","03","폐업","40","폐업","","","","","","","","부산광역시 해운대구 재송동 1110번지 12  호 민영아파트  110","","","강병원유료직업소개소","20031029134737","I","2018-08-31 23:59:59.0","","","","개인","유료",
"2365","유료직업소개소","11_50_02_P","3380000","2001338003911500003","20010130","","03","폐업","40","폐업","","","","","","","","부산광역시 해운대구 중동 971호 한신빌리지 102 116","부산광역시 해운대구 달맞이길62번길 7, 102동 116호 (중동,한신빌리지)","","대신직업소개소","20031029152143","I","2018-08-31 23:59:59.0","","397795.740562714","186698.299604895","개인","유료",
"2366","유료직업소개소","11_50_02_P","3380000","2001338003911500004","20010207","","03","폐업","40","폐업","","","","","","","","부산광역시 금정구 서동 141번지 259 호 7  통 5  반","","","보배직업소개소","20031029153439","I","2018-08-31 23:59:59.0","","","","개인","유료",
"2367","유료직업소개소","11_50_02_P","3380000","2001338003911500005","20010309","","03","폐업","40","폐업","","","","","","","","경상남도 창원시 봉곡동 170번지 4호 33통 3반","","","에이스직업소개소","20030611085110","I","2018-08-31 23:59:59.0","","","","개인","유료",
"2368","유료직업소개소","11_50_02_P","3380000","2001338003911500006","20010329","","03","폐업","40","폐업","","","","","","","","부산광역시 남구 대연동 630번지 2호 23통 5반","부산광역시 남구 유엔로 236-18 (대연동)","","최종민직업소개소","20030611082152","I","2018-08-31 23:59:59.0","","391539.552156726","183166.456999353","개인","유료",
