"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업소구분명","소재지","지정일자","신청일자","항목값1",
"3705","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200100036","20010811","","01","영업/정상","11","영업","","","","","","","613120","부산광역시 수영구 수영동 473-15  번지 12 통4  반","","","하나로상회","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","473-15(12/4)","","20010811","관급봉투",
"3706","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200100037","20010817","","01","영업/정상","11","영업","","","","","","","613010","부산광역시 수영구 남천동 19-17  번지 6  통3  반","","","신세기슈퍼","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","19-17 (6/3)","","20010817","관급봉투",
"3707","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200100038","20010828","","01","영업/정상","11","영업","","","","","","","613102","부산광역시 수영구 광안동 178-12  번지 5  통3  반","","","영진종합유통","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","178-12 (5/3)","","20010828","관급봉투",
"3708","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200100039","20010828","","01","영업/정상","11","영업","","","","","","","613110","부산광역시 수영구 민락동 174-7   번지 23 통1  반","","","제일상회","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","174-7 (23/1)","","20010828","관급봉투",
"3709","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200100040","20010901","","01","영업/정상","11","영업","","","","","","","613104","부산광역시 수영구 광안동 373-15  번지 11 통4  반","","","대원슈퍼마켓","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","373-15번지 11/4","","20010901","관급봉투",
"3710","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200100031","20010706","","01","영업/정상","11","영업","","","","","","","613100","부산광역시 수영구 광안동 146-12  번지 4  통2  반","","","밀양상회","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","146-12번지 4/2","","20010706","관급봉투",
"3711","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200100032","20010711","","01","영업/정상","11","영업","","","","","","","613100","부산광역시 수영구 광안동 192-7   번지 22 통1  반","","","엔스톱","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","192-7 (22/1)","","20010711","관급봉투",
"3712","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200100033","20010723","","01","영업/정상","11","영업","","","","","","","613130","부산광역시 수영구 망미동 453-37  번지 23 통4  반","","","동남슈퍼","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","453-37번지 23/4","","20010723","관급봉투",
"3713","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200100049","20011108","","01","영업/정상","11","영업","","","","","","","613011","부산광역시 수영구 남천동 22-28  번지 6  통4  반","","","동방할인슈퍼","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","22-28 6/4","","20011108","관급봉투",
"3714","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200100050","20011201","","01","영업/정상","11","영업","","","","","","","613104","부산광역시 수영구 광안동 755-1   번지 11 통6  반","","","세븐 광안4호점","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","755-1 11/6","","20011201","관급봉투",
"3715","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200100052","20011217","","01","영업/정상","11","영업","","","","","","","613012","부산광역시 수영구 남천동 3-4번지","부산광역시 수영구 남천바다로 34  (남천동)","","24시 슈퍼","20070721105746","I","2018-08-31 23:59:59.0","","392569.973712727","185302.931297631","지정","3-4번지","","20011217","관급봉투",
"3716","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200100053","20011217","","01","영업/정상","11","영업","","","","","","","613131","부산광역시 수영구 망미동 594-1   번지 18 통1  반","","","망미 식육점","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","594-1 (18/1)","","20011217","관급봉투",
"3717","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200001","20020306","","01","영업/정상","11","영업","","","","","","","613101","부산광역시 수영구 광안동 109-5번지 6통3반","부산광역시 수영구 무학로49번길 11  (광안동)","","부일슈퍼","20070721105746","I","2018-08-31 23:59:59.0","","393013.21560267","186776.001275869","지정","109-5 (6/3)","","20020306","관급봉투",
"3718","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200002","20020107","","01","영업/정상","11","영업","","","","","","","613102","부산광역시 수영구 광안동 191-1   번지 22 통2  반","","","종합유통","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","191-1 (22/2)","","20020107","관급봉투",
"3719","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200003","20021216","","01","영업/정상","11","영업","","","","","","","613131","부산광역시 수영구 망미동 431-10번지 22통7반","부산광역시 수영구 망미배산로10번길 28  (망미동)","","빅세일마트","20070721105746","I","2018-08-31 23:59:59.0","","391875.81218627","188252.795292399","지정","431-10 (22/7)","","20020114","관급봉투",
"3720","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200004","20020114","","01","영업/정상","11","영업","","","","","","","613110","부산광역시 수영구 민락동 179-10  번지 11 통1  반","","","에이스마트","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","179-10 (11/1)","","20020114","관급봉투",
"3721","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200005","20020306","","01","영업/정상","11","영업","","","","","","","613101","부산광역시 수영구 광안동 689-20번지 16통3반","부산광역시 수영구 광서로10번길 4  (광안동)","","대농할인스토아","20070721105746","I","2018-08-31 23:59:59.0","","392509.367098893","187047.039379925","지정","689-20 (16/3)","","20020306","관급봉투",
"3722","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200007","20020227","","01","영업/정상","11","영업","","","","","","","613101","부산광역시 수영구 광안동 1055-247 번지 23 통1  반","","","상아수퍼","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","1055-247 23/1","","20020227","관급봉투",
"3723","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200008","20020313","","01","영업/정상","11","영업","","","","","","","613120","부산광역시 수영구 수영동 293번지 3  통5  반","부산광역시 수영구 망미번영로70번길 149  (수영동)","","효성슈퍼","20070721105746","I","2018-08-31 23:59:59.0","","392696.837714667","187600.717323714","지정","293 (3/5)","","20020313","관급봉투",
"3724","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200400090","20041130","","01","영업/정상","11","영업","","","","","","","613827","부산광역시 수영구 민락동 108-1   번지","","","푸르지오슈퍼","20070721105746","I","2018-08-31 23:59:59.0","","","","","","","","관급봉투",
"3725","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200400091","20041207","","01","영업/정상","11","영업","","","","","","","613120","부산광역시 수영구 수영동 293번지","부산광역시 수영구 망미번영로70번길 149  (수영동)","","효성슈퍼","20070721105746","I","2018-08-31 23:59:59.0","","392696.837714667","187600.717323714","","","","","관급봉투",
"3726","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200400092","20041216","","01","영업/정상","11","영업","","","","","","","612824","부산광역시 해운대구 우동 1406-2   번지","","","한국까르푸(주)해운대사무소","20070721105746","I","2018-08-31 23:59:59.0","","","","","","","","관급봉투",
"3727","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200400093","20041220","","01","영업/정상","11","영업","","","","","","","613829","부산광역시 수영구 민락동 412-2   번지","","","수영할인마트","20070721105746","I","2018-08-31 23:59:59.0","","","","","","","","관급봉투",
"3728","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200400094","20041223","","01","영업/정상","11","영업","","","","","","","613827","부산광역시 수영구 민락동 110-8   번지 롯데캐슬상가107-101","","","롯데캐슬마트","20070721105746","I","2018-08-31 23:59:59.0","","","","","","","","관급봉투",
"3729","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200400095","20041223","","01","영업/정상","11","영업","","","","","","","613828","부산광역시 수영구 민락동 178-16  번지","","","애니타임","20070721105746","I","2018-08-31 23:59:59.0","","","","","","","","관급봉투",
"3730","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200015","20020424","","01","영업/정상","11","영업","","","","","","","613104","부산광역시 수영구 광안동 1254-4   번지 19 통1  반","","","서원탑훼밀리마트","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","1254-4 19/1","","20020424","관급봉투",
"3731","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200016","20020429","","01","영업/정상","11","영업","","","","","","","613120","부산광역시 수영구 수영동 456-1   번지 7  통1  반","","","수복상회","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","456-1 (7/1)","","20020429","관급봉투",
"3732","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200017","20020429","","01","영업/정상","11","영업","","","","","","","613011","부산광역시 수영구 남천동 18-5   번지 11 통4  반","","","영진슈퍼","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","18-5 (11/4)","","20020429","관급봉투",
"3733","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200019","20020518","","01","영업/정상","11","영업","","","","","","","613120","부산광역시 수영구 수영동 482-13  번지 18 통1  반","","","농심가 신광수퍼","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","482-13 (18/3)","","20020518","관급봉투",
"3734","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200020","20020518","","01","영업/정상","11","영업","","","","","","","613110","부산광역시 수영구 민락동 150-29  번지 12 통2  반","","","민안슈퍼","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","150-29 (12/2)","","20020518","관급봉투",
"3735","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200036","20021017","","01","영업/정상","11","영업","","","","","","","613110","부산광역시 수영구 민락동 161-20  번지 22 통1  반","","","파워세일마트","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","161-20 22/1","","20021017","관급봉투",
"3736","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200037","20021107","","01","영업/정상","11","영업","","","","","","","613120","부산광역시 수영구 수영동 354-1   번지 12 통1  반","","","쭝뗑이마트","20070721105746","I","2018-08-31 23:59:59.0","","","","지정","354-1 12/1","","20021107","관급봉투",
"3737","쓰레기종량제봉투판매업","09_30_13_P","3380000","338000014200200038","20021107","","01","영업/정상","11","영업","","","","","","","613011","부산광역시 수영구 남천동 335-3   번지 8  통4  반","","","대남상회","20070721105746","I","2018-08-31 23:59:59.0","","","","","","","","관급봉투",
