"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자산규모","부채총액","자본금","판매방식명",
"4131","방문판매업","08_26_02_P","3350000","2012335008523200016","20120822","","03","폐업","03","폐업처리","20181022","","","","051-868-8051","","609817","부산광역시 금정구 부곡*동 **번지 *호 초롱빌딩 *층","부산광역시 중앙대로****번길 **-*, *층 (초롱빌딩)","609817","21세기 정보","20181022181606","U","2018-10-24 02:37:08.0","","390633.187472671","195724.551330107","","","","",
"4132","방문판매업","08_26_02_P","3350000","2013335008723200007","20130522","","03","폐업","03","폐업처리","20150121","","","","051-512-2020","","609392","부산광역시 금정구 장전*동 ***번지 *호","부산광역시 금정구 식물원로**번길 *, *층 (장전동)","609842","윤선생영어교실","20150121115423","I","2018-08-31 23:59:59.0","","389641.429719542","193774.10498494","","","","",
"4133","방문판매업","08_26_02_P","3350000","2006335008023200003","20060120","","03","폐업","03","폐업처리","20080716","","","","051 529 9131","","","부산광역시 금정구 회동동***-* 공동주택 ***호","","","etc4u","20080716091652","I","2018-08-31 23:59:59.0","","","","","","","",
"4134","방문판매업","08_26_02_P","3350000","2017335010023200015","20170809","","03","폐업","03","폐업처리","20201005","","","","","","","","부산광역시 금정구 동현로 **, ***동 ***호 (부곡동, 부곡늘푸른아파트)","46304","모두모두","20201006114653","U","2020-10-08 02:40:00.0","","390841.573781091","193427.100207212","","","","",
"4135","방문판매업","08_26_02_P","3350000","2017335010023200017","20170918","","03","폐업","03","폐업처리","20180727","","","","","","","","부산광역시 금정구 금샘로 ***-*, ***호 (구서동, 금정산힐링센터)","46235","베스트워크 금정점","20180727092134","I","2018-08-31 23:59:59.0","","389576","196827","","","","",
"4136","방문판매업","08_26_02_P","3350000","2017335010023200018","20171103","","03","폐업","03","폐업처리","20181116","","","","051-512-7272","","","부산광역시 금정구 장전동 ***번지 *호","부산광역시 금정구 금정로 ** (장전동)","46291","주식회사 금동","20181116135018","U","2018-11-21 04:00:00.0","","389892.158517929","194294.004191805","337107667","2890484806","50000000","",
"4137","방문판매업","08_26_02_P","3350000","2017335010023200019","20171117","","03","폐업","03","폐업처리","20200205","","","","1588-7301","","","부산광역시 금정구 구서동 ***번지 **호","부산광역시 금정구 중앙대로 ****, *층 (구서동)","46233","그린이엔에스","20200205165815","U","2020-02-07 02:40:00.0","","390245.50666236","196888.172189295","","","","",
"4138","방문판매업","08_26_02_P","3350000","2017335010023200020","20160921","","03","폐업","03","폐업처리","20191101","","","","051-246-3457","","","부산광역시 금정구 회동동 ***번지 *호","부산광역시 금정구 개좌로 ***-**, *층 ***호 (회동동, 브이원타워)","46257","러스코컴퍼니(주)","20191101155213","U","2019-11-03 02:40:00.0","","393399.985819557","194700.592862128","85736057","22020478","63715579","",
"4139","방문판매업","08_26_02_P","3350000","2012335008523200017","20120822","","03","폐업","03","폐업처리","20181023","","","","051-868-8052","","609817","부산광역시 금정구 부곡*동 **번지 *호  초롱빌딩 *층","부산광역시 금정구 중앙대로****번길 **-*, *층 (부곡동, 초롱빌딩)","609817","신화정보","20181023092919","U","2018-10-25 02:37:36.0","","390633.187472671","195724.551330107","","","","",
"4140","방문판매업","08_26_02_P","3350000","2012335008523200018","20120828","","03","폐업","03","폐업처리","20121010","","","","051-513-6474","","609816","부산광역시 금정구 남산동 ***번지 *호 영창빌딩 *층","부산광역시 금정구 남산로 **, *층 (남산동, 영창빌딩)","609816","제이에이치유통","20121121095726","I","2018-08-31 23:59:59.0","","389920.667351233","198389.90766378","","","","",
"4141","방문판매업","08_26_02_P","3350000","2012335008523200020","20121016","","03","폐업","03","폐업처리","20131206","","","","051-582-8874","","609823","부산광역시 금정구 부곡*동 ***번지 **호","부산광역시 금정구 동부곡로**번길 ** (부곡동)","609823","카라유통","20131209160931","I","2018-08-31 23:59:59.0","","390535.958478734","194113.747712769","","","","",
"4142","방문판매업","08_26_02_P","3350000","2012335008523200022","20121101","","03","폐업","03","폐업처리","20181109","","","","051-508-3777","","609844","부산광역시 금정구 청룡동 ***번지 *호","부산광역시 금정구 놀이마당로**번길 * (청룡동)","609844","주식회사 금진","20181120140052","U","2018-11-22 02:37:38.0","","389551.385778946","199488.041675713","229850208","53078920","176771288","",
"4143","방문판매업","08_26_02_P","3350000","2012335008523200024","20121227","","03","폐업","03","폐업처리","20191011","","","","051 583-8100","","609838","부산광역시 금정구 장전*동 ***번지 *호  오렌지비지니스파크 *층","부산광역시 금정구 금정로 **, *층 (장전동)","609838","지유홈쇼핑","20191011140614","U","2019-10-13 02:40:00.0","","389899.982366699","194682.73032662","","","","",
"4144","방문판매업","08_26_02_P","3350000","2013335008723200002","20130109","","03","폐업","03","폐업처리","20160222","","","","051-851-8190","","609837","부산광역시 금정구 장전*동 ***번지 **호","부산광역시 금정구 부산대학로**번길 *** (장전동)","609837","더블제이컴퍼니","20160222163737","I","2018-08-31 23:59:59.0","","389817.176579835","195079.435759554","","","","",
"4145","방문판매업","08_26_02_P","3350000","2013335008723200004","20130326","","03","폐업","03","폐업처리","20130705","","","","","","609842","부산광역시 금정구 장전*동 ***번지 **호","부산광역시 온천장로***번길 **","609842","씨엠월드","20130709094141","I","2018-08-31 23:59:59.0","","389535.638409715","193630.025393772","","","","",
"4146","방문판매업","08_26_02_P","3350000","2013335008723200006","20130501","","03","폐업","03","폐업처리","20200710","","","","051-583-2838","","609847","부산광역시 금정구 구서*동 ***번지 **호 구서골드*상가 ***호","부산광역시 금정구 중앙대로****번길 **, ***호 (구서동, 구서골드*상가)","609847","코이","20200710154256","U","2020-07-12 02:40:00.0","","390022.176703561","196436.295018947","","","","",
"4147","방문판매업","08_26_02_P","3350000","2013335008723200008","20130530","","03","폐업","03","폐업처리","20150810","","","","051-582-7400","","609822","부산광역시 금정구 부곡*동 ***번지 **호 신정빌딩 *층","부산광역시 금정구 중앙대로 **** (부곡동)","609822","르노삼성자동차 금정대리점","20150909193324","I","2018-08-31 23:59:59.0","","390361.913673878","194387.510512001","","","","",
"4148","방문판매업","08_26_02_P","3350000","2013335008723200009","20080826","","03","폐업","03","폐업처리","20201005","","","","051-632-2600","","608042","부산광역시 남구 문현동 ***번지 *호","부산광역시 금정구 동천로*번길 ** (회동동)","609845","(주)대하정보기술","20201005170406","U","2020-10-07 02:40:00.0","","388440.940041545","184843.615928469","7515435854","2328801574","5186634280","",
"4149","방문판매업","08_26_02_P","3350000","2006335008023200009","20060309","","03","폐업","03","폐업처리","20080827","","","","051 515 8686","","","부산광역시 금정구 남산동***-*","","","미인약속","20080827155447","I","2018-08-31 23:59:59.0","","","","","","","",
"4150","방문판매업","08_26_02_P","3350000","2006335008023200025","20060607","","03","폐업","03","폐업처리","20170317","","","","051-513-2446","","","부산광역시 금정구 구서동","부산광역시 금정구 구서로 **, ***호 (구서동)","46242","틸만 부산점","20170317162257","I","2018-08-31 23:59:59.0","","389971.068905175","196155.835650788","","","","",
"4151","방문판매업","08_26_02_P","3350000","2006335008023200026","20060609","","03","폐업","03","폐업처리","20090114","","","","051 508 3649","","","부산광역시 금정구 두구동****","","","청영심생활건강","20090114185902","I","2018-08-31 23:59:59.0","","","","","","","",
"4152","방문판매업","08_26_02_P","3350000","2006335008023200011","20060314","","03","폐업","03","폐업처리","20080618","","","","051 514 6633","","","부산광역시 금정구 남산동***-**","","","지.피 부산지사","20080618095812","I","2018-08-31 23:59:59.0","","","","","","","",
"4153","방문판매업","08_26_02_P","3350000","2006335008023200012","20060314","","03","폐업","03","폐업처리","20170428","","","","051-518-3074","","","","부산광역시 금정구 동부곡로**번길 * (부곡동)","46271","하나로유통(에스엔비에너지)","20170428172818","I","2018-08-31 23:59:59.0","","390553.364890425","193840.87799254","","","","",
"4154","방문판매업","08_26_02_P","3350000","2006335008023200029","20060808","","03","폐업","03","폐업처리","20160726","","","","051 518 1947","","","부산광역시 금정구 남산동","부산광역시 금정구 금강로 ***, ***호 (남산동, 남산삼전빌라)","46223","대성통상","20160726123528","I","2018-08-31 23:59:59.0","","389994.658631371","198334.655953092","","","","",
"4155","방문판매업","08_26_02_P","3350000","2006335008023200030","20060811","","03","폐업","03","폐업처리","20090529","","","","051 516 4767","","","부산광역시 금정구 구서동***-* 금정빌딩**층","","","㈜오창라이프건설","20090601103057","I","2018-08-31 23:59:59.0","","","","0","0","0","",
"4156","방문판매업","08_26_02_P","3350000","2006335008023200033","20080418","","03","폐업","03","폐업처리","20080421","","","","051 582 3287","","","부산광역시 금정구 구서동**-**아름베스트빌*차****호","","","아로마","20080522150749","I","2018-08-31 23:59:59.0","","","","","","","",
"4157","방문판매업","08_26_02_P","3350000","2013335008723200011","20130620","","03","폐업","03","폐업처리","20150202","","","","051-522-9190","","609805","부산광역시 금정구 구서*동 ***번지 *호 홍익미술학원","부산광역시 금정구 금강로 *** (구서동)","609805","천호식품(구서점)","20150202174610","I","2018-08-31 23:59:59.0","","389910.787791593","197482.158248184","","","","",
"4158","방문판매업","08_26_02_P","3350000","2013335008723200013","20130708","","03","폐업","03","폐업처리","20171226","","","","051-525-2451","","","","부산광역시 금정구 서동로 ** (부곡동)","609818","이롬황성주생식서동지점","20171227111652","I","2018-08-31 23:59:59.0","","390717.852517754","192945.771774285","","","","",
"4159","방문판매업","08_26_02_P","3350000","2013335008723200016","20130923","","03","폐업","03","폐업처리","20150508","","","","","","","","부산광역시 금정구 구서중앙로**번길 * (구서동)","609803","동안 르네셀","20150508144455","I","2018-08-31 23:59:59.0","","390086.422097884","197042.712716793","","","","",
"4160","방문판매업","08_26_02_P","3350000","2009335008023200001","20090106","","03","폐업","03","폐업처리","20100625","","","","513-2255","","609310","부산광역시 금정구 구서동 ***번지 *호 구서동센트리움B***","부산광역시 금정구 중앙대로 **** (구서동,구서동센트리움B***)","","(주)신진하이텍의료기남산대리점","20100625145015","I","2018-08-31 23:59:59.0","","390217.581477455","197617.541914852","","","","",
"4161","방문판매업","08_26_02_P","3350000","2009335008023200002","20090211","","03","폐업","03","폐업처리","20120608","","","","","","609340","부산광역시 금정구 남산동 **번지 **호","부산광역시 금정구 범어천로 ** (남산동)","","모아유통","20121008150920","I","2018-08-31 23:59:59.0","","390072.415129443","198779.511181879","","","","",
"4162","방문판매업","08_26_02_P","3350000","2009335008023200004","20090224","","03","폐업","03","폐업처리","20130911","","","","","","609822","부산광역시 금정구 부곡*동 ***번지 *호","부산광역시 금정구 중앙대로 **** (부곡동)","","아모레퍼시픽부산대점","20130913101854","I","2018-08-31 23:59:59.0","","390313.235393095","194660.001449446","","","","",
