"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자본금","거래처",
"1104","석유판매업","09_28_08_P","3380000","1994338001501500002","19941228","","03","폐업","03","폐지","","","","","051 6261692","2488","","부산광역시 수영구 남천동 491-4","부산광역시 수영구 황령대로 423 (남천동)","","현대오일뱅크(주)직영 신남천주유소","20200102152216","U","2020-01-04 02:40:00.0","주유소","391566.611322785","184654.740213417","","",
"1105","석유판매업","09_28_08_P","3380000","2010338006201200001","20100205","","03","폐업","03","폐지","20111229","20110517","20120516","","","114.4","","부산광역시 수영구 수영동 467-8","부산광역시 수영구 망미번영로 68 (수영동)","","(주)세종지엔씨","20111229144846","I","2018-08-31 23:59:59.0","일반판매소","392203.835186657","188033.754102745","","",
"1106","석유판매업","09_28_08_P","3380000","2011338006201200001","20111227","","03","폐업","03","폐지","","","","","0517526391","75.87","","부산광역시 수영구 망미동 272-43","부산광역시 수영구 망미번영로104번길 4 (망미동)","","골드에너지(주)","20130522145538","I","2018-08-31 23:59:59.0","일반판매소","392340.766138346","188375.547884989","","",
"1107","석유판매업","09_28_08_P","3380000","1980338001501200002","19800124","","03","폐업","03","폐지","20071019","","","","051 3145151","","","부산광역시 수영구 민락동 18-17","부산광역시 수영구 민락본동로27번길 5  (민락동)","","(주)대원석유","20071019092649","I","2018-08-31 23:59:59.0","일반판매소","393858.33759493","186502.568596195","","",
"1108","석유판매업","09_28_08_P","3380000","1982338001501200001","19821124","","03","폐업","03","폐지","","","","","051754 0611","","","부산광역시 수영구 망미동 419-31","부산광역시 수영구 과정로 30  (망미동)","","영신석유","20070716000000","I","2018-08-31 23:59:59.0","일반판매소","391994.811343918","188128.601627985","","",
"1109","석유판매업","09_28_08_P","3380000","1982338001501200002","19821013","","03","폐업","03","폐지","","","","","051 7538324","","","부산광역시 수영구 광안동 120-11","부산광역시 수영구 무학로 30  (광안동)","","유성석유","20020924000000","I","2018-08-31 23:59:59.0","일반판매소","392836.114403659","186736.859994146","","",
"1110","석유판매업","09_28_08_P","3380000","1983338001501200001","19830302","","03","폐업","03","폐지","20100428","","","","7518947","414.3","","부산광역시 수영구 광안동 190-3","부산광역시 수영구 남천바다로21번길 16  (광안동)","","경일석유","20100428133558","I","2018-08-31 23:59:59.0","일반판매소","392532.443690755","185447.630985351","","",
"1111","석유판매업","09_28_08_P","3380000","1985338001501200001","19851226","","03","폐업","03","폐지","","","","","051636 6400","","","부산광역시 남구 대연동 245-23","부산광역시 남구 황령대로319번가길 142  (대연동)","","좋은부산에너지","20061010000000","I","2018-08-31 23:59:59.0","일반판매소","390157.22701355","185670.705261658","","",
"1112","석유판매업","09_28_08_P","3380000","1987338001501200001","19870511","","03","폐업","03","폐지","","","","","051755 0855","","","부산광역시 수영구 망미동 414-1","부산광역시 수영구 망미번영로85번나길 19  (망미동)","","대성석유","20021113000000","I","2018-08-31 23:59:59.0","일반판매소","392014.755345048","188378.5859432","","",
"1113","석유판매업","09_28_08_P","3380000","1995338001501500022","19950203","","03","폐업","03","폐지","20180626","","","","","1008","","부산광역시 수영구 남천동 532-67","부산광역시 수영구 황령대로 437 (남천동)","","옥산주유소","20180626131320","I","2018-08-31 23:59:59.0","주유소","391651.012284847","184537.809990635","","",
"1114","석유판매업","09_28_08_P","3380000","2000338001501200004","20001103","","03","폐업","03","폐지","20080722","","","","051757 8050","","","부산광역시 동래구 안락동 795-20","부산광역시 동래구 충렬대로 330  (안락동)","","대동석유","20080722113208","I","2018-08-31 23:59:59.0","일반판매소","390700.317608435","190830.183633009","","",
"1115","석유판매업","09_28_08_P","3380000","2000338001501200005","20001215","","03","폐업","03","폐지","20130206","","","","051 7585188","49","","부산광역시 수영구 망미동 180-9","부산광역시 수영구 구락로 95-2 (망미동)","","신로타리석유","20130206101415","I","2018-08-31 23:59:59.0","일반판매소","392787.474539533","188334.326026436","","",
"1116","석유판매업","09_28_08_P","3380000","2001338001501200001","20011122","","03","폐업","03","폐지","20101231","","","","051758 4693","","","부산광역시 수영구 망미동 802-2","부산광역시 수영구 연수로310번길 7  (망미동)","","현대석유","20101231161508","I","2018-08-31 23:59:59.0","일반판매소","391632.362155527","187909.772677779","","",
"1117","석유판매업","09_28_08_P","3380000","2001338001501200002","20010816","","03","폐업","03","폐지","","","","","051751 1498","","","부산광역시 수영구 수영동 459-15","","","서진석유","20060502000000","I","2018-08-31 23:59:59.0","일반판매소","","","","",
"1118","석유판매업","09_28_08_P","3380000","2002338001501200001","20020117","","03","폐업","03","폐지","20100422","","","","051 7610481","","","부산광역시 수영구 광안동 146-24","부산광역시 수영구 광안로21번길 43  (광안동)","","코리아석유","20100428133037","I","2018-08-31 23:59:59.0","일반판매소","392676.908726049","186404.891894903","","",
"1119","석유판매업","09_28_08_P","3380000","2004338001501500001","20041112","","03","폐업","03","폐지","20140915","","","","051 7589010","782.5","","부산광역시 수영구 망미동 209-13","부산광역시 수영구 좌수영로 105 (망미동)","","센텀주유소","20140915111521","I","2018-08-31 23:59:59.0","주유소","393024.081465358","188125.00148627","","",
"1120","석유판매업","09_28_08_P","3380000","1978338001501200001","19781030","","03","폐업","03","폐지","","","","","051752 3866","","","부산광역시 수영구 수영동 488","","","경일석유","20021109000000","I","2018-08-31 23:59:59.0","일반판매소","","","","",
"1121","석유판매업","09_28_08_P","3380000","1980338001501200001","19800623","","03","폐업","03","폐지","","","","","051 7523493","","","부산광역시 수영구 광안동 1025-11","부산광역시 수영구 망미번영로38번길 7  (광안동)","","한성석유","20070605000000","I","2018-08-31 23:59:59.0","일반판매소","392120.808557131","187754.56118309","","",
"1122","석유판매업","09_28_08_P","3380000","1995338001501200002","19950403","","02","휴업","05","사업휴지","","20220525","20220710","","0517582379","","","부산광역시 수영구 망미동 838-3","부산광역시 수영구 연수로235번길 14 (망미동)","","경인석유","20220525173750","U","2022-05-27 02:40:00.0","일반판매소","390936.919010992","188107.885769155","","",
"1123","석유판매업","09_28_08_P","3380000","1994338001501500003","19940314","","01","영업/정상","06","휴지사업재개","","20141230","20150315","","051-754-9799","766.3","","부산광역시 수영구 광안동 190-1","부산광역시 수영구 광남로 83 (광안동)","","광안리주유소","20220117133634","U","2022-01-19 02:40:00.0","주유소","392560.772735775","185439.09303895","","",
"1124","석유판매업","09_28_08_P","3380000","1983338001501500001","19830412","","01","영업/정상","06","휴지사업재개","","20130301","20140228","20131223","051 7526371","1586","","부산광역시 수영구 수영동 450-9","부산광역시 수영구 연수로 411 (수영동)","","SK에너지(주)강일주유소","20180221174853","I","2018-08-31 23:59:59.0","주유소","392558.779303611","187504.261133274","","",
"1125","석유판매업","09_28_08_P","3380000","1991338001501500001","19911228","","01","영업/정상","06","휴지사업재개","","20170404","20171031","20170915","0517526056","1198.1","","부산광역시 수영구 망미동 960-8","부산광역시 수영구 연수로 254 (망미동)","","땡큐망미주유소","20190826114627","U","2019-08-28 02:40:00.0","주유소","391112.833962808","187984.201622857","","",
"1126","석유판매업","09_28_08_P","3380000","1994338001501500004","19940602","","01","영업/정상","06","휴지사업재개","","20150701","20160831","20160621","0517558188","734.1","","부산광역시 수영구 민락동 167-30","부산광역시 수영구 광남로 176 (민락동)","48285","(주)세왕에너지","20200109100621","U","2020-01-11 02:40:00.0","주유소","393065.198731663","186204.003121714","","",
"1127","석유판매업","09_28_08_P","3380000","1976338001501500001","19760513","","01","영업/정상","06","휴지사업재개","","20100513","20110512","20101108","051 7530360","1407.3","","부산광역시 수영구 수영동 506-1","부산광역시 수영구 수영로 731 (수영동)","","대영주유소[대양산업(주)]","20171124181544","I","2018-08-31 23:59:59.0","주유소","393006.878710973","187579.628250614","","",
"1128","석유판매업","09_28_08_P","3380000","2014338007101500001","20141229","","01","영업/정상","07","영업개시","","","","","7512281","330","","부산광역시 수영구 민락동 55-1","부산광역시 수영구 민락본동로 30 (민락동)","","센텀타이거주유소","20190521132607","U","2019-05-23 02:40:00.0","주유소","393888.437477962","186549.913758191","","",
"1129","석유판매업","09_28_08_P","3380000","1984338001501500001","19840523","","01","영업/정상","07","영업개시","","","","","051 6215189","690.6","","부산광역시 수영구 남천동 40-2","부산광역시 수영구 수영로 491 (남천동)","","금련산주유소","20200514102613","U","2020-05-16 02:40:00.0","주유소","392267.880697875","185432.765174982","","",
"1130","석유판매업","09_28_08_P","3380000","2008338006201500001","20081222","","01","영업/정상","07","영업개시","","","","","051-758-6801","749","","부산광역시 수영구 망미동 205-7","부산광역시 수영구 좌수영로 147 (망미동)","","(주)청유주유소","20191119132300","U","2019-11-21 02:40:00.0","주유소","392837.649869752","188477.061551274","","",
"1131","석유판매업","09_28_08_P","3380000","2008338006201500002","20081222","","01","영업/정상","07","영업개시","","","","","051 7519932","359","","부산광역시 수영구 망미동 202-12","부산광역시 수영구 좌수영로 151 (망미동)","","(주)호유","20190725145553","U","2019-07-27 02:40:00.0","주유소","392825.538511143","188526.832006114","","",
"1132","석유판매업","09_28_08_P","3380000","2009338006201500001","20090805","","01","영업/정상","07","영업개시","","","","","7529475","404","","부산광역시 수영구 망미동 962-3","부산광역시 수영구 연수로 250 (망미동)","","인성주유소","20200623143731","U","2020-06-25 02:40:00.0","주유소","391052.336517396","187994.589184618","","",
"1133","석유판매업","09_28_08_P","3390000","2018339009101200002","20181203","","01","영업/정상","01","신규등록","","","","","","","","부산광역시 사상구 감전동 128-7","부산광역시 사상구 새벽시장로 43 (감전동)","46979","남경에너지","20181203094635","I","2018-12-05 02:20:07.0","일반판매소","380218.379106374","185842.592044507","","",
"1134","석유판매업","09_28_08_P","3390000","2018339009101200001","20181121","","01","영업/정상","01","신규등록","","","","","","24","","부산광역시 사상구 삼락동 413-3","부산광역시 사상구 낙동대로1264번길 16 (삼락동)","46912","사상에너지","20200122183005","U","2020-01-24 02:40:00.0","일반판매소","380110.82861032","187722.527434919","","",
