"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","준공일자","개관일자","설립운영주체구분명","박물관미술관종류명","박물관미술관유형명","폐관일자","폐관사유","자본금","소요자금","법인설립목적","허가조건","법인해산일자","법인명",
"359","문화예술법인","03_08_03_P","6260000","A0100626000020210027","20210917","","01","영업/정상","1","","","","","","","","","부산광역시 기장군 정관읍 예림리 622번지 1호","부산광역시 기장군 정관읍 정관로 867-0","","사단법인 대한불교 천상여래천","20210917101317","I","2021-09-19 00:22:48.0","","400676.16190800000","205403.12184700000","종교(사단)","","","","","","","","0","","선조는 화장하여 자연으로 돌아가게 하여 친환경적으로 환원하고 부처님을 모시고 원래 부처인 일체중생실유불성의 영적 기운으로 상생하여 후손들의 화애를 돕고 천상여래천의 자기장을 받아 천복을 누리고 종교의 진실을 전하여 일체중생 실유불성의 지혜와 복덕을 형성하고자 함","","","사단법인 대한불교 천상여래천",
"360","문화예술법인","03_08_03_P","6260000","A0100626000020210020","20210830","","01","영업/정상","1","","","","","","","","","부산광역시 해운대구 중동 1501번지 15호 조현갤러리 B동","부산광역시 해운대구 달맞이길65번길 171-0, B동 (중동,조현갤러리)","","청광문화재단","20211111140044","U","2021-11-13 02:40:00.0","","398525.935632212","186357.159399516","행정(재단)","","","","","","","","0","","지역 문화예술인 창작 활동을 지원하고 다양한 문화복지사업을 추진함으로써 시민 문화 향유 기획 확대를 통하여 지역문화 활성화에 기여함을 목적으로 함.","","","청광문화재단",
"361","문화예술법인","03_08_03_P","6260000","A0100626000020210021","20210830","","01","영업/정상","1","","","","","","","","","부산광역시 해운대구 중동 1483번지 6호 추리문학관","부산광역시 해운대구 달맞이길117번나길 111-0 (중동,추리문학관)","","부산소설가협회","20210830190727","I","2021-09-01 00:22:50.0","","398860.283607731","186906.987353943","예술(사단)","","","","","","","","0","","회원들의 창작 의욕을 고취시켜 소설문학의 발전에 기여하고, 회원의 권익 옹호와 상호 친목, 문학 인구의 저변 확대와 해외문학과의 교류를 그 목적으로 함.","","","부산소설가협회",
"362","문화예술법인","03_08_03_P","6260000","A0100626000020210009","20101005","","01","영업/정상","1","","","","","","0514031861","","","부산광역시 영도구 동삼동 516번지 1호 영도도서관,2층 0호","부산광역시 영도구 함지로79번길 6-0, 2층 0호 (동삼동,영도도서관)","","영도문화원","20210513141242","I","2021-05-15 00:22:56.0","","388520.85944300000","177399.40290100000","문화(사단)","","","","","","","","","","지역문화의 계발 연구 조사 및 문화진흥을 목적으로 함","","","영도문화원",
"363","문화예술법인","03_08_03_P","6260000","A0100626000020210010","20101005","","01","영업/정상","1","","","","","","0514031861","","","부산광역시 영도구 동삼동 516번지 1호 영도어울림문화공원 0호","부산광역시 영도구 함지로79번길 6-0, 2층 (동삼동,영도도서관)","","영도문화원","20210513141811","I","2021-05-15 00:22:56.0","","388520.85944300000","177399.40290100000","문화(사단)","","","","","","","","","","지역문화 계발 연구 조사 및 문화진흥을 목적으로 함","","","영도문화원",
"364","문화예술법인","03_08_03_P","6260000","A0100626000020210007","20210429","","01","영업/정상","1","","","","","","","","","부산광역시 사하구 다대동 1503번지 10호","부산광역시 사하구 다산로 202-0 (다대동)","","사단법인 한국해오름","20210611142814","U","2021-06-13 02:40:00.0","","378360.351872441","176409.686144823","종교(사단)","","","","","","","","","","한국 불교의 발전과 세계화를 위해 사찰 운영, 포교, 불교 문화예술 및 전통의식의 계승, 사회참여 활동 등을 실시하며, 이를 통해 한국 불교의 사상을 널리 알리고 세상을 이롭게 하는 것을 그 목적으로 함","","","사단법인 한국해오름",
"365","문화예술법인","03_08_03_P","6260000","A0100626000020210014","20021026","","01","영업/정상","1","","","","","","0515542632","","","부산광역시 금정구 구서동 1023번지 4호  0동","부산광역시 금정구 금샘로 394-0, 3층 (구서동)","","사단법인 청남문화","20210526140538","I","2021-05-28 00:22:55.0","","389632.011167579","197424.230768187","문화(사단)","","","","","","","","","","이 법인은 청남 오재봉 선생님의 서예예술정신을 계승하여 후세에 기리며, 서예예술의 후진을 양성하고 문화 창달에 기여함을 목적으로 함","","","사단법인 청남문화",
"366","문화예술법인","03_08_03_P","6260000","A0100626000020210017","20090824","","01","영업/정상","1","","","","","","0514404928","","","부산광역시 동구 수정동 64번지 1호","부산광역시 동구 중앙대로349번길 20-0 (수정동)","","부산동구문화원","20210621172952","I","2021-06-23 00:23:04.0","","386494.71778300000","183086.81539400000","문화(사단)","","","","","","","","","","동구 지역문화의 계발 연구 조사 및 문화진흥을 목적으로 함","","","부산동구문화원",
"367","문화예술법인","03_08_03_P","6260000","A0100626000020210016","20181217","","01","영업/정상","1","","","","","","0514695906","","","부산광역시 동구 초량동 1147번지 14호 국제오피스텔 1007호","부산광역시 동구 중앙대로 263-0, 1007호 (초량동,국제오피스텔)","","사단법인 서밋237","20210611141328","I","2021-06-13 00:22:54.0","","386093.674147239","182068.358104572","종교(사단)","","","","","","","","","","부산지역 기독교인들이 모여 지역사회 소외계층에 대한 구제활동, 다문화 선교, 의료 선교 등 다양한 영역의 선교활동을 통해 예수님의 복음을 전파하고 예수 그리스도의 사랑을 실천하고자 함.","","","사단법인 서밋237",
"368","문화예술법인","03_08_03_P","6260000","A0100626000020180021","20180917","","01","영업/정상","1","","","","","","","","","부산광역시 금정구 남산동 989번지 46호","부산광역시 금정구 금샘로 492-0 (남산동)","","사단법인 문장원기념사업회","20180917192733","U","2018-09-17 23:59:59.0","","389617.245507714","198380.703476631","문화재(사단)","","","","","","","","","","부산의 전통문화예술인인 문장원 선생의 전통예술 문화를 보존&#8231;발전시키는 
  사업을 활성화하고 부산에서 활동하는 전통문화 예술단체 및 예술인들에 대한 적극적 
  지원을 통하여 전통예술의 가치 제고 및 발전을 도모하고 부산 전통문화 예술진흥에 기
  여함을 목적으로 한다.","허가증 참조","","사단법인 문장원기념사업회",
"369","문화예술법인","03_08_03_P","6260000","A0100626000020180022","20180917","","01","영업/정상","1","","","","","","","","","부산광역시 금정구 남산동 989번지 46호","부산광역시 금정구 금샘로 492-0 (남산동)","","사단법인 문장원기념사업회","20180917193810","U","2018-09-17 23:59:59.0","","389617.245507714","198380.703476631","문화재(사단)","","","","","","","","","","부산의 전통문화예술인인 문장원 선생의 전통예술 문화를 보존&#8231;발전시키는 사업을 활성화하고 부산에서 활동하는 전통문화 예술단체 및 예술인들에 대한 적극적인
 지원을 통하여 전통예술의 가치 제고 및 발전을 도모하고 부산 전통문화 예술진흥에 기 여함을 목적으로 한다.","","","사단법인 문장원기념사업회",
"370","문화예술법인","03_08_03_P","6260000","A0100626000020200016","20200903","","01","영업/정상","1","","","","","","0515582478","","","부산광역시 동래구 수안동 421번지 95호 천리교동래교회 0호","부산광역시 동래구 충렬대로237번가길 7-0, 0동 (수안동,천리교동래교회)","","재단법인 천리교동래교회","20211006184006","U","2021-10-08 02:40:00.0","","","","종교(재단)","","","","","","","","0","","천리교의 선교활동을 실천하고 천리교동래교회의 신도회 및 교회의 재산을 관리하며, 감사·겸허·서로 돕기의 실천을 통하여 인간의 구원과 인류의 행복에 기여하고자 함","","","재단법인 천리교동래교회",
"371","문화예술법인","03_08_03_P","6260000","A0100626000020200017","20201006","","01","영업/정상","1","","","","","","","","","부산광역시 영도구 영선동1가 47번지 1호 고려빌딩4층","부산광역시 영도구 영선대로 109-0 (영선동1가)","","사단법인 한국불교문화협회","20210611142940","U","2021-06-13 02:40:00.0","","386260.903426138","178747.387643907","종교(사단)","","","","","","","","","","한국불교정신문화의 특징인 불교의 ‘화쟁사상’을 널리 전하여 종교적인 편견을 지양하고 인류 보편적인 가치를 공유하여 모두가 공동체 안에서 불교의 연기사상을 바탕으로 ‘공생 공영’함을 널리 알리고자 함","","","사단법인 한국불교문화협회",
"372","문화예술법인","03_08_03_P","6260000","A0100626000020200018","20201013","","01","영업/정상","1","","","","","","","","","부산광역시 강서구 봉림동 5번지 1호 강서농업인복지회관2층","부산광역시 강서구 가락대로 1392-0 (봉림동,강서농업인복지회관)","","사단법인 가락오광대 보존회","20201013113521","I","2020-10-15 00:23:10.0","","373392.169434045","189373.410789814","문화(사단)","","","","","","","","","","가락오광대의 향토민속예술과 지역문화유산 탐구를 통하여 창조적 계승 발전 사업 시행","","","사단법인 가락오광대 보존회",
"373","문화예술법인","03_08_03_P","6260000","A0100626000020200019","20201106","","01","영업/정상","1","","","","","","0514672004","","","부산광역시 중구 영주동 151번지 4호","부산광역시 중구 영주로 68-0, 3층 (영주동)","","사단법인 인문학당 달리","20201106142133","I","2020-11-08 00:23:09.0","","385025.886436668","181234.747413193","문화(사단)","","","","","","","","","","이 법인은 시민의 문화 예술적 권리 신장, 시민사회의  다양한 인문, 예술, 문화적 욕구를 수렴하고, 인문학 연구 인력 양성 및 인문학 발전의 올바른 정책 방향 제시를  목적으로함","","","사단법인 인문학당 달리",
"374","문화예술법인","03_08_03_P","6260000","A0100626000020210006","20210419","","01","영업/정상","1","","","","","","","","","부산광역시 수영구 망미동 206번지 9호","부산광역시 수영구 구락로 104-0, 3층 (망미동)","","(사)비마엔(BMAN)","20210419153640","I","2021-04-21 00:22:58.0","","392818.751409076","188400.999955707","문화(사단)","","","","","","","","","","부산시립미술관을 후원함을 목적으로 함","","","(사)비마엔(BMAN)",
"375","문화예술법인","03_08_03_P","6260000","A0100626000020210002","20210223","","01","영업/정상","1","","","","","","0515804716","","","부산광역시 동래구 온천동 1163번지 0호","부산광역시 동래구 쇠미로 222-13 (온천동)","","재단법인 대송문화재단","20210223080517","I","2021-02-25 00:23:01.0","","387999.048087316","191994.110622015","문화(재단)","","","","","","","","","","이 법인은 지역 문화예술인들의 창작활동 지원, 상설미술   전시관 운영, 전시 지원사업, 문화예술 소양강좌 등 다양한 문화복지 사업 추진을 통한 부산 문화예술 활성화에 기여함을   목적으로 함","","","재단법인 대송문화재단",
