"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자본금","거래처",
"673","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500002","20220104","","01","영업/정상","7","영업개시","","","","","0514621213","","48924","부산광역시 중구 대창동1가 51번지 505호","부산광역시 중구 해관로 89, 505호(대창동1가)","48924","(주)해랑기업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385507.640529964","180548.792611588","100000000","기타",
"674","석유및석유대체연료판매업체","09_28_07_P","6260000","201862600006500026","20180830","","01","영업/정상","7","영업개시","","","","","0514670506","","48738","부산광역시 동구 범일동 830-51 703호","부산광역시 동구 범일로102번길 9, 703호 (범일동)","48738","㈜동진화학썩세스","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","387737.686999928","184174.145315634","100000000","기타",
"675","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500007","20200402","","01","영업/정상","7","영업개시","","","","","0515565520","","47357","부산광역시 부산진구 범천동 848-8 다인로얄팰리스범일2차 1712호","부산광역시 부산진구 범일로 176, 다인로얄팰리스범일2차 1712호(범천동)","47357","세광㈜","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","387633.425009133","184888.411367302","100000000","기타",
"676","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500010","20200515","","01","영업/정상","7","영업개시","","","","","07041225560","","48955","부산광역시 중구 동광동2가 4번지 동양빌딩 603호","부산광역시 중구 광복로97번길 18, 동양빌딩 603호 (동광동2가)","48955","(주)청해쉽핑","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385514.844564816","179798.854865759","100000000","기타",
"677","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500008","20200409","","01","영업/정상","7","영업개시","","","","","","","48955","부산광역시 중구 동광동2가 3-2 부산해운센터 603호","부산광역시 중구 광복로97번길 20, 부산해운센터 603호(동광동2가)","48955","하이마린(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385499.818972416","179826.010983705","100000000","기타",
"678","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500009","20200413","","01","영업/정상","7","영업개시","","","","","","","46735","부산광역시 강서구 화전동 555-14 경남은행","부산광역시 강서구 화전산단6로 163, 경남은행 3층 (화전동)","46735","도하에너지㈜","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","371577.30024544","180792.351631948","100000000","기타",
"679","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500013","20200619","","01","영업/정상","7","영업개시","","","","","","","46989","부산광역시 사상구 감전동 164-14 건영주유소","부산광역시 사상구 가야대로 63, 건영주유소 (감전동)","46989","동진석유㈜","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","380327.616049448","185390.904880747","100000000","기타",
"680","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500012","20200525","","01","영업/정상","7","영업개시","","","","","0514699501","","47337","부산광역시 부산진구 가야동 414-34","부산광역시 부산진구 엄광로 193, 1층 (가야동)","47337","한밭(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385395.95316632","185167.821956641","100000000","기타",
"681","석유및석유대체연료판매업체","09_28_07_P","6260000","202162600006500020","20211027","","01","영업/정상","7","영업개시","","","","","0512443401","","48955","부산광역시 중구 동광동2가 4번지 동양빌딩 906호","부산광역시 중구 광복로97번길 18, 동양빌딩 906호(동광동2가)","48955","㈜금흥","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385514.844564816","179798.854865759","100000000","기타",
"682","석유및석유대체연료판매업체","09_28_07_P","6260000","202162600006500021","20211028","","01","영업/정상","7","영업개시","","","","","0512579425","","48957","부산광역시 중구 중앙동2가 10번지 대신펠리체 1103호","부산광역시 중구 중앙대로49번길 3, 대신펠리체 1103호(중앙동2가)","48957","(유)에스비오션","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"683","석유및석유대체연료판매업체","09_28_07_P","6260000","202162600006500025","20211210","","01","영업/정상","7","영업개시","","","","","","","48731","부산광역시 동구 초량동 1169-3 강남빌딩 693호","부산광역시 동구 중앙대로 270, 강남빌딩 693호(초량동)","48731","(주)해동그린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386177.958994368","182089.626704726","100000000","기타",
"684","석유및석유대체연료판매업체","09_28_07_P","6260000","202162600006500026","20211210","","01","영업/정상","7","영업개시","","","","","0512433445","","48956","부산광역시 중구 중앙동1가 23-2 프리미엄안단테 810호","부산광역시 중구 해관로 23, 프리미엄안단테 810호(중앙동1가)","48956","욱성에너지㈜","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385529.568317857","179885.607546832","100000000","기타",
"685","석유및석유대체연료판매업체","09_28_07_P","6260000","202162600006500024","20211124","","01","영업/정상","7","영업개시","","","","","","","49223","부산광역시 서구 부민동1가 11-2","부산광역시 서구 보수대로 97, 2층(부민동1가)","49223","신진마린㈜","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","384204.36672529","180246.615787345","100000000","기타",
"686","석유및석유대체연료판매업체","09_28_07_P","6260000","201862600006500011","20180424","","01","영업/정상","7","영업개시","","","","","","","48938","부산광역시 중구 중앙동4가 83-5 팬오션(주)부산빌딩 504호","부산광역시 중구 중앙대로 102, 팬오션(주)부산빌딩 504호 (중앙동4가)","48938","경해에너지 주식회사","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385606.581749269","180536.052576311","100000000","기타",
"687","석유및석유대체연료판매업체","09_28_07_P","6260000","201862600006500014","20180510","","01","영업/정상","7","영업개시","","","","","0514676050","","48733","부산광역시 동구 초량동 1200-2 604호","부산광역시 동구 중앙대로214번길 3-12, 604호 (초량동)","48733","주식회사 대주유업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386042.447864171","181654.568868581","100000000","기타",
"688","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500043","20141030","","01","영업/정상","7","영업개시","","","","","0514668076","","48931","부산광역시 중구 중앙동3가 1번지 부산우체국","부산광역시 중구 중앙대로 63, 부산우체국 4층(중앙동3가)","48931","(주)해유기업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385561.650139456","180152.738082365","100000000","기타",
"689","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500041","20141027","","01","영업/정상","7","영업개시","","","","","0512426180","","602011","부산광역시 서구 충무동1가 32번지 4호 성해빌딩 707호","부산광역시 서구 새벽시장길 36, 707호 (충무동1가,성해빌딩)","602011","(주)다성상사","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","384550.833910158","179178.462447779","100000000","기타",
"690","석유및석유대체연료판매업체","09_28_07_P","6260000","201862600006500025","20180809","","01","영업/정상","7","영업개시","","","","","0515192140","","46273","부산광역시 금정구 구서동 84-18 BIP빌딩","부산광역시 금정구 중앙대로 1817, BIP빌딩 8층 (구서동)","46273","(주)바이펙스","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","390376.834813873","196128.958755591","100000000","기타",
"691","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500047","20141110","","01","영업/정상","7","영업개시","","","","","","","600022","부산광역시 중구 동광동2가 4번지 동양빌딩 501호","부산광역시 중구 광복로97번길 18, 501호 (동광동2가,동양빌딩)","600022","(주)해창기업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385514.844564816","179798.854865759","100000000","기타",
"692","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500029","20140714","","01","영업/정상","7","영업개시","","","","","0514656117","","48929","부산광역시 중구 중앙동4가 30-9 원빌딩 302호","부산광역시 중구 해관로 64, 원빌딩 302호 (중앙동4가)","48929","(주)상촌","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385539.972540558","180278.841231343","100000000","기타",
"693","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500035","20140902","","01","영업/정상","7","영업개시","","","","","0514415152","","","부산광역시 해운대구 우동 1468번지 케이엔엔타워 907호","부산광역시 해운대구 센텀서로 30, 907호 (우동,케이엔엔타워)","48058","(주)라온에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","393851.969576247","187910.040763301","380000000","기타",
"694","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500052","20141120","","01","영업/정상","7","영업개시","","","","","","","46274","부산광역시 금정구 부곡동 64-3 기센빌딩","부산광역시 금정구 부곡온천천로 198, 기센빌딩 2층 (부곡동)","46274","(주)기센 제1에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","390259.724343392","195741.192530196","400000000","기타",
"695","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500053","20141127","","01","영업/정상","7","영업개시","","","","","0519969993","","","부산광역시 중구 중앙동4가 78번지 13호 엘빌딩 302호","부산광역시 중구 충장대로9번길 49, 302호 (중앙동4가,엘빌딩)","48936","(주)삼원마린서비스","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385774.62053383","180855.493847605","100000000","기타",
"696","석유및석유대체연료판매업체","09_28_07_P","6260000","200662600006500042","20060427","","01","영업/정상","7","영업개시","","","","","0516330051","","612050","부산광역시 해운대구 재송동 1212번지 큐비이센텀 본동 1611호","부산광역시 해운대구 센텀중앙로 90, 본동 1611호 (재송동,큐비이센텀)","612050","세종석유(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","393605.930358633","188324.973749177","100000000","기타",
