"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자산규모","부채총액","자본금","판매방식명",
"1127","전화권유판매업","08_26_03_P","3370000","2011337006924200025","20110702","","04","취소/말소/만료/정지/중지","07","직권말소","20150715","","","","051-911-0007","","611839","부산광역시 연제구 연산동 ****번지 **호 상계빌딩 *층","부산광역시 연제구 중앙대로 **** (연산동, 상계빌딩 *층)","611839","(주)제일개발","20151026112612","I","2018-08-31 23:59:59.0","","389376.125306268","189207.764753266","50000000","0","50000000","",
"1128","전화권유판매업","08_26_03_P","3370000","2011337006924200026","20111129","","04","취소/말소/만료/정지/중지","07","직권말소","20140122","","","","051-864-6200","","611839","부산광역시 연제구 연산동 ****번지 *호 석정빌딩 *층","부산광역시 연제구 월드컵대로***번길 **, *층 (연산동, 석정빌딩)","611839","(주)우리부동산","20140128175214","I","2018-08-31 23:59:59.0","","389381.858916581","189309.210009837","10000000","0","10000000","",
"1129","전화권유판매업","08_26_03_P","3370000","2012337006924200001","20090819","","04","취소/말소/만료/정지/중지","07","직권말소","20141231","","","","051-939-7700","","611831","부산광역시 연제구 연산*동 ****번지 *호 부원빌딩 **층","부산광역시 연제구 중앙대로 ****, **층 (연산동, 부원빌딩)","611085","(주)비케이아이엔디","20150112091656","I","2018-08-31 23:59:59.0","","389478.870984061","189542.065731877","300000000","0","300000000","",
"1130","전화권유판매업","08_26_03_P","3370000","2012337006924200002","20120312","","04","취소/말소/만료/정지/중지","07","직권말소","20130627","","","","051-711-3713","","","","부산광역시 연제구 중앙대로 ****, **층 (연산동, 진도빌딩)","611815","(주)드림하우징","20130724141212","I","2018-08-31 23:59:59.0","","389473.281486449","189228.061082038","30000000","0","30000000","",
"1131","전화권유판매업","08_26_03_P","3370000","2012337006924200003","20120315","","04","취소/말소/만료/정지/중지","07","직권말소","20121210","","","","051-865-5600","","","","부산광역시 연제구 중앙대로****번길 **, ***호 (연산동)","611830","(주)재상부동산","20121212102034","I","2018-08-31 23:59:59.0","","388957.42402057","188908.124798577","50000000","0","50000000","",
"1132","전화권유판매업","08_26_03_P","3370000","2012337006924200008","20120607","","04","취소/말소/만료/정지/중지","07","직권말소","20140721","","","","051-851-5455","","","","부산광역시 연제구 중앙대로 ****, ***호 (연산동)","611820","(주)청목디앤에스","20140814151703","I","2018-08-31 23:59:59.0","","389510.788094066","189669.571671014","50000000","0","50000000","",
"1133","전화권유판매업","08_26_03_P","3370000","2012337006924200009","20120611","","04","취소/말소/만료/정지/중지","07","직권말소","20140721","","","","051-911-9121","","","","부산광역시 연제구 중앙대로****번길 *, *층 (연산동, 부경오피스)","611830","주식회사 명품","20140814151518","I","2018-08-31 23:59:59.0","","389299.46128459","189098.636862541","150000000","0","150000000","",
"1134","전화권유판매업","08_26_03_P","3370000","2012337006924200010","20120612","","04","취소/말소/만료/정지/중지","07","직권말소","20160422","","","","051-816-1666","","","","부산광역시 연제구 월드컵대로 **, *층 (연산동)","611825","골드회원권거래소","20160427151518","I","2018-08-31 23:59:59.0","","389932.109866766","188462.830533073","","","","",
"1135","전화권유판매업","08_26_03_P","3370000","2013337006924200001","20130109","","04","취소/말소/만료/정지/중지","07","직권말소","20140721","","","","051-862-2500","","","","부산광역시 연제구 중앙대로 ****, **층 (연산동, 동림빌딩)","611828","(주)가람부동산","20140814113745","I","2018-08-31 23:59:59.0","","389238.876285998","189006.089302618","50000000","0","50000000","",
"1136","전화권유판매업","08_26_03_P","3370000","2014337006924200009","20131219","","04","취소/말소/만료/정지/중지","07","직권말소","20160422","","","","051-507-7511","","611803","부산광역시 연제구 거제동 ***번지 *호 ***호","부산광역시 연제구 중앙대로 ****-*, ***호 (거제동)","611803","중원","20161017174346","I","2018-08-31 23:59:59.0","","389194.104289201","190807.093033573","","","","",
"1137","전화권유판매업","08_26_03_P","3370000","2014337006924200010","20140930","","04","취소/말소/만료/정지/중지","07","직권말소","20151224","","","","051-939-3377","","611802","부산광역시 연제구 거제동 **번지 *호 *층","부산광역시 연제구 중앙대로 ****, *층 (거제동)","611802","(주)성진 엘앤엠","20151230134450","I","2018-08-31 23:59:59.0","","389304.296097021","190303.003457836","5000000","0","5000000","",
"1138","전화권유판매업","08_26_03_P","3370000","2013337006924200005","20111031","","04","취소/말소/만료/정지/중지","07","직권말소","20140721","","","","051-506-3300","","611725","부산광역시 연제구 거제*동 ****번지 *호 성신프라이어빌딩 **층","부산광역시 연제구 법원남로**번길 *, **층 (거제동, 성신프라이어빌딩 )","611725","(주)반도인퍼스트","20140814113702","I","2018-08-31 23:59:59.0","","388834.11321301","189921.75768839","10000000","0","10000000","",
"1139","전화권유판매업","08_26_03_P","3370000","2013337006924200010","20130819","","04","취소/말소/만료/정지/중지","07","직권말소","20140721","","","","051-914-6000","","611839","부산광역시 연제구 연산동 ***번지 **호 진도빌딩 *층","부산광역시 연제구 중앙대로 ****, *층 (연산동, 진도빌딩)","611839","(주)성광케이디아이","20140814113618","I","2018-08-31 23:59:59.0","","389473.281486449","189228.061082038","1000000","0","1000000","",
"1140","전화권유판매업","08_26_03_P","3370000","2015337006924200002","20150204","","04","취소/말소/만료/정지/중지","07","직권말소","20151224","","","","051-851-9400","","611829","부산광역시 연제구 연산동 ****번지 **호 *층","부산광역시 연제구 중앙대로 ****, *층 (연산동)","611829","(주)참조은중개법인","20151230134418","I","2018-08-31 23:59:59.0","","389194.741695653","188812.823262386","30000000","0","30000000","",
"1141","전화권유판매업","08_26_03_P","3370000","2013337006924200004","20130219","","04","취소/말소/만료/정지/중지","07","직권말소","20151208","","","","051-866-8900","","","","부산광역시 연제구 중앙대로 **** (연산동, 진도빌딩*층)","611839","(주)장한 부동산","20151230135426","I","2018-08-31 23:59:59.0","","389473.281486449","189228.061082038","50000000","0","50000000","",
"1142","전화권유판매업","08_26_03_P","3370000","2013337006924200019","20131113","","04","취소/말소/만료/정지/중지","07","직권말소","20151208","","","","051-865-4500","","611831","부산광역시 연제구 연산동 ****번지 **호 *층","부산광역시 연제구 중앙대로 ****, *층 (연산동)","611831","(주)문경개발","20151230135238","I","2018-08-31 23:59:59.0","","389437.594122196","189729.507306482","10000000","0","10000000","",
"1143","전화권유판매업","08_26_03_P","3370000","2013337006924200021","20131119","","04","취소/말소/만료/정지/중지","07","직권말소","20151224","","","","051-918-3000","","611828","부산광역시 연제구 연산동 ****번지 **호 *층 ***동","부산광역시 연제구 신촌로 *, ***동 *층 (연산동)","611828","나로리치 주식회사","20151230135151","I","2018-08-31 23:59:59.0","","389196.054357731","188948.965331069","50000000","0","50000000","",
"1144","전화권유판매업","08_26_03_P","3370000","2014337006924200001","20140116","","04","취소/말소/만료/정지/중지","07","직권말소","20161128","","","","051-865-3833","","611831","부산광역시 연제구 연산동 ****번지 **호","부산광역시 연제구 중앙대로 **** (연산동)","611831","주식회사 삼경부동산","20161129142205","I","2018-08-31 23:59:59.0","","389442.304168649","189713.766527865","50000000","0","50000000","",
"1145","전화권유판매업","08_26_03_P","3370000","2014337006924200003","20140207","","04","취소/말소/만료/정지/중지","07","직권말소","20150715","","","","051-851-9400","","611815","부산광역시 연제구 연산동 ****번지 **호","부산광역시 연제구 중앙대로 **** (연산동)","611815","주식회사 에이스중개법인","20151026112530","I","2018-08-31 23:59:59.0","","389194.741695653","188812.823262386","50000000","0","50000000","",
"1146","전화권유판매업","08_26_03_P","3370000","2014337006924200006","20140407","","04","취소/말소/만료/정지/중지","07","직권말소","20151224","","","","051-851-5018","","611820","부산광역시 연제구 연산동 ***번지 *호 샤르망라이프빌딩 ***호","부산광역시 연제구 반송로 **, ***호 (연산동, 샤르망라이프빌딩)","611820","주식회사 세현개발","20151230134528","I","2018-08-31 23:59:59.0","","389763.458430383","189676.126925582","10000000","0","10000000","",
"1147","전화권유판매업","08_26_03_P","3370000","2014337006924200007","20140711","","04","취소/말소/만료/정지/중지","07","직권말소","20181116","","","","","","611730","부산광역시 연제구 거제동 ****번지 *호 대한타워빌딩 ***호","부산광역시 연제구 법원남로**번길 **, ***호 (거제동, 대한타워빌딩)","611730","(주)신한도시건설","20181116162435","U","2018-11-18 02:37:34.0","","388802.825547753","189883.55660639","10000000","0","10000000","",
"1148","전화권유판매업","08_26_03_P","3370000","2014337006924200008","20140826","","04","취소/말소/만료/정지/중지","07","직권말소","20160422","","","","051-853-2560","","611830","부산광역시 연제구 연산동 ****번지 *호 부경오피스빌딩","부산광역시 연제구 중앙대로****번길 * (연산동, 부경오피스빌딩)","611830","(주)드림아이앤디","20160427151154","I","2018-08-31 23:59:59.0","","389299.46128459","189098.636862541","513813560","627128382","20000000","",
"1149","전화권유판매업","08_26_03_P","3370000","2015337006924200006","20150413","","04","취소/말소/만료/정지/중지","07","직권말소","20161128","","","","051-865-6800","","611831","부산광역시 연제구 연산동 ****번지 **호","부산광역시 연제구 중앙대로 **** (연산동)","611831","다감농업회사법인(주)","20161129142135","I","2018-08-31 23:59:59.0","","389442.304168649","189713.766527865","10000000","0","10000000","",
"1150","전화권유판매업","08_26_03_P","3370000","2015337006924200010","20150727","","04","취소/말소/만료/정지/중지","07","직권말소","20170502","","","","051-995-7670","","611815","부산광역시 연제구 연산동 ****번지 *호 캐슬오피스텔 *층 ***호","부산광역시 연제구 과정로***번나길 *, *층 ***호 (연산동, 캐슬오피스텔)","611815","주식회사 토지대금","20170502173356","I","2018-08-31 23:59:59.0","","391023.216123107","189586.908228019","1000000","0","1000000","",
"1151","전화권유판매업","08_26_03_P","3370000","2015337006924200014","20150907","","04","취소/말소/만료/정지/중지","07","직권말소","20170502","","","","051-987-3300","","","부산광역시 연제구 거제동 *번지 **호 *층","부산광역시 연제구 중앙대로 ****, *층 (거제동)","47522","(주)부광디엔씨","20170502173259","I","2018-08-31 23:59:59.0","","389344.927694783","190097.126981097","10000000","0","10000000","",
"1152","전화권유판매업","08_26_03_P","3370000","2010337006924200004","20100212","","04","취소/말소/만료/정지/중지","07","직권말소","20130627","","","","051 861 9600","","611080","부산광역시 연제구 연산동 ***번지 **호 진도빌딩 *층","부산광역시 연제구 중앙대로 **** (연산동,진도빌딩 *층)","","(주)스타씨엔아이","20130724141350","I","2018-08-31 23:59:59.0","","389473.281486449","189228.061082038","50000000","0","50000000","",
