"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","사무실면적","소독차량차고면적","초미립자살포기수","휴대용소독기수","동력분무기수","수동식분무기수","방독면수","보호안경수","보호용의복수","진공청소기수",
"984","소독업","09_30_11_P","3390000","PHMB520213390023042500010","20210930","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 감전동 113-44 밀양부식","부산광역시 사상구 사상로104번길 25, 1층 (감전동)","46983","(주)동남씨앤씨","20220221200214","U","2022-02-23 02:40:00.0","","381273.155695916","186041.407021728","15.4","4.6","1","2","0","5","5","5","5","1",
"985","소독업","09_30_11_P","3390000","PHMB520203390023042500006","20200731","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 학장동 574-111 1차삼성아파트","부산광역시 사상구 대동로 148-29, 상가동 1층 104호 (학장동, 1차삼성아파트)","47052","태광크린산업","20200731173403","I","2020-08-02 00:23:14.0","","380753.003983998","184018.929368907","14.62","10.72","1","2","0","3","5","5","5","1",
"986","소독업","09_30_11_P","3390000","PHMB520213390023042500009","20210902","","01","영업/정상","13","영업중","","","","","051-323-1119","","","부산광역시 사상구 엄궁동 348","부산광역시 사상구 엄궁중로8번길 14, 1층 (엄궁동)","47042","울림","20210902165209","I","2021-09-04 00:22:49.0","","379447.895433185","182670.825290301","8.23","14.62","1","2","0","3","5","5","5","1",
"987","소독업","09_30_11_P","3390000","PHMB520213390023042500008","20210817","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 학장동 450 송림식당","부산광역시 사상구 학감대로123번길 45-5, 3층 (학장동)","47052","(주)에이치원종합관리","20210818120626","I","2021-08-20 00:22:50.0","","380921.284088254","184255.834731553","16.5","13.2","1","2","0","3","5","5","5","1",
"988","소독업","09_30_11_P","3390000","PHMB520213390023042500005","20180719","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 주례동 67-6 유빌라테오피스텔","부산광역시 사상구 가야대로 364-19, 유빌라테오피스텔 1동 1층 101호 (주례동)","47006","버그클리닉","20220221201532","U","2022-02-23 02:40:00.0","","383282.600142047","185342.095976656","13.71","2.26","1","2","0","3","5","5","5","1",
"989","소독업","09_30_11_P","3390000","PHMB520213390023042500007","20210607","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 모라동 1375 부산벤처타워","부산광역시 사상구 모라로 22, 부산벤처타워 1동 4층 416호 (모라동)","46918","(주)클린스쿨","20210608085905","I","2021-06-10 00:22:55.0","","380700.827195332","189776.290986029","110.92","11.16","1","2","0","3","5","5","5","1",
"990","소독업","09_30_11_P","3390000","PHMB520213390023042500006","20081226","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 감전동 152-2 부산산업용재유통상가","부산광역시 사상구 새벽로 131, 부산산업용재유통상가 2동 3층 331호 (감전동)","46988","클린라이프방역","20210511094146","U","2021-05-13 02:40:00.0","","380482.767624189","185582.274947583","8.84","4.61","1","2","1","5","5","5","5","1",
"991","소독업","09_30_11_P","3390000","PHMB520203390023042500007","20201103","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 주례동 625-7","부산광역시 사상구 동주로 20-1, 1층 (주례동)","47016","(주) 연우환경","20201103160049","I","2020-11-05 00:23:23.0","","382220.741803145","184870.356690507","60","78.53","1","2","0","3","5","5","5","1",
"992","소독업","09_30_11_P","3390000","PHMB520203390023042500008","20201116","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 덕포동 422-13","부산광역시 사상구 사상로285번길 6 (덕포동)","46950","클로버 환경","20201116175007","I","2020-11-18 00:23:08.0","","380523.742418719","187503.821969947","24.01","5.45","3","2","0","3","5","5","5","1",
"993","소독업","09_30_11_P","3390000","PHMB520213390023042500003","20210311","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 모라동 276-1","부산광역시 사상구 사상로557번길 25 (모라동)","46916","방구방역 사상점","20220125111126","U","2022-01-27 02:40:00.0","","381011.506783525","190131.664849928","24","12.48","2","2","0","3","5","5","5","1",
"994","소독업","09_30_11_P","3390000","PHMB520213390023042500002","20210305","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 괘법동 578 산업용품유통상가","부산광역시 사상구 괘감로 37, 산업용품유통상가 27동 1층 136호 (괘법동)","46977","피알아이 커뮤니케이션","20210305181255","I","2021-03-07 00:23:00.0","","380291.656000926","186303.922053702","65.72","21.42","1","2","0","3","5","5","7","1",
"995","소독업","09_30_11_P","3390000","PHMB520213390023042500004","20210414","","01","영업/정상","13","영업중","","","","","051-321-1263","","","부산광역시 사상구 주례동 213-43","부산광역시 사상구 주감로 219 (주례동)","47004","상헌엔터테크(주)","20210414173028","I","2021-04-16 00:22:57.0","","383076.508312705","185485.707914535","52.5","9.88","1","2","0","3","5","5","5","1",
"996","소독업","09_30_11_P","3390000","PHMB520013390023042500001","20010312","","01","영업/정상","13","영업중","","","","","051-312-1158","","617721","부산광역시 사상구 감전동 152번지 2호 산업용재유통상가 6동 226호","부산광역시 사상구 새벽로 131 (감전동)","46988","한국방역","20200103085947","U","2020-01-05 02:40:00.0","","380482.767624189","185582.274947583","7","8","1","2","1","5","5","5","5","1",
"997","소독업","09_30_11_P","3390000","PHMB520053390023042500001","20050126","","01","영업/정상","13","영업중","","","","","051-312-8271","","","부산광역시 사상구 학장동 210번지 1호 동양아파트  상가 18동 5호","부산광역시 사상구 주례로 222 (학장동, 학장동양아파트 상가 18동 105호)","47047","극동방제진흥공사","20171030112730","I","2018-08-31 23:59:59.0","","381420.337537025","184557.057945337","9.2","7.82","1","2","1","5","5","5","5","1",
"998","소독업","09_30_11_P","3390000","PHMB520053390023042500002","20050321","","01","영업/정상","13","영업중","","","","","051-311-2288","","617800","부산광역시 사상구 감전동 105번지 6호","부산광역시 사상구 새벽시장로56번가길 41 (감전동)","46989","(주)신우시스템","20180219172849","I","2018-08-31 23:59:59.0","","380971.7993621","186044.474973953","67.02","11.07","1","2","1","5","5","5","5","1",
"999","소독업","09_30_11_P","3390000","PHMB520063390023042500001","20060111","","01","영업/정상","13","영업중","","","","","051-311-1469","","617833","부산광역시 사상구 주례2동 54번지 246호 1층","부산광역시 사상구 가야대로388번길 12 (주례동)","617833","디오클린시스템","20180219173137","I","2018-08-31 23:59:59.0","","383547.531934577","185360.424972044","36.23","11.55","1","4","1","9","5","5","5","1",
"1000","소독업","09_30_11_P","3390000","PHMB520133390023042500002","20130403","","01","영업/정상","13","영업중","","","","","852-4753","","","부산광역시 사상구 주례동 52번지 11호 수정슈퍼","부산광역시 사상구 가야대로 405, 4층 2호 (주례동)","47005","벨킨스","20180122141658","I","2018-08-31 23:59:59.0","","383690.562428081","185515.150768152","20","5","1","2","1","5","5","5","5","1",
"1001","소독업","09_30_11_P","3390000","PHMB520143390023042500004","20141024","","01","영업/정상","13","영업중","","","","","","","617050","부산광역시 사상구 감전동 152번지 2호","부산광역시 사상구 새벽로 131 (감전동)","46988","상영산업","20150520110616","I","2018-08-31 23:59:59.0","","380482.767624189","185582.274947583","9.8","4.95","1","2","1","5","5","5","5","1",
"1002","소독업","09_30_11_P","3390000","PHMB520153390023042500003","20150828","","01","영업/정상","13","영업중","","","","","1899-2312","","","","부산광역시 사상구 백양대로950번나길 14, 4동 110호 (모라동, 협성아파트)","46927","조은환경","20150831085817","I","2018-08-31 23:59:59.0","","381474.981525638","189827.835662256","21","2","3","2","0","8","5","5","5","1",
"1003","소독업","09_30_11_P","3390000","PHMB520153390023042500004","20150921","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 주례동 60번지 8호","부산광역시 사상구 가야대로 370, 11층 1102호 (주례동, 동서빌딩)","47006","주식회사 함양기업","20160122104545","I","2018-08-31 23:59:59.0","","383357.296661898","185392.274752991","49","9","1","2","0","3","5","5","5","1",
"1004","소독업","09_30_11_P","3390000","PHMB520163390023042500001","20160202","","01","영업/정상","13","영업중","","","","","051-311-6669","","","","부산광역시 사상구 광장로 34 (괘법동)","46971","수정크린","20220221202256","U","2022-02-23 02:40:00.0","","380353.544324649","186554.308697974","33","0","1","2","0","3","5","5","5","5",
"1005","소독업","09_30_11_P","3390000","PHMB520163390023042500002","20160321","","01","영업/정상","13","영업중","","","","","051-301-8681","","","","부산광역시 사상구 모라로110번길 47 (모라동, 대양빌딩)","46932","사회적협동조합 사상지역자활센터","20210813105719","U","2021-08-15 02:40:00.0","","381523.992564514","189106.640514678","20","12","1","2","0","3","5","5","5","1",
"1006","소독업","09_30_11_P","3390000","PHMB520083390023042500002","20081201","","01","영업/정상","13","영업중","","","","","051-315-2613","","617807","부산광역시 사상구 괘법동 547번지 22호 3층","부산광역시 사상구 사상로 178 (괘법동)","46975","(주)우주기업","20171110174710","I","2018-08-31 23:59:59.0","","380862.439051441","186479.934438222","21","10","1","2","1","5","5","5","5","1",
"1007","소독업","09_30_11_P","3390000","PHMB520123390023042500001","20121115","","01","영업/정상","13","영업중","","","","","","","617070","부산광역시 사상구 삼락동 418번지 26호","부산광역시 사상구 삼덕로46번길 100 (삼락동)","","대우이앤씨","20220221202524","U","2022-02-23 02:40:00.0","","380362.904776134","187403.942861075","12","15","1","2","1","5","5","5","5","1",
"1008","소독업","09_30_11_P","3390000","PHMB520173390023042500002","19910129","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 감전동 152번지 2호 부산산업용재유통상가","부산광역시 사상구 새벽로 131, 1동 3층 315호 (감전동)","46988","창부방역","20171114103623","I","2018-08-31 23:59:59.0","","380482.767624189","185582.274947583","9.83","4.2","2","5","0","3","5","5","5","1",
"1009","소독업","09_30_11_P","3390000","PHMB520183390023042500002","20180709","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 주례동 549번지 16호","부산광역시 사상구 주례로139번길 3 (주례동)","47017","에쓰씨에쓰(SCS)","20220222123455","U","2022-02-24 02:40:00.0","","382310.691843296","184787.864243896","28.34","13.67","1","2","0","3","5","5","5","1",
"1010","소독업","09_30_11_P","3390000","PHMB520163390023042500004","20160613","","01","영업/정상","13","영업중","","","","","051-310-0368","","","부산광역시 사상구 감전동 502번지 1호 마트월드 3층 A동 324호","부산광역시 사상구 낙동대로 910, A동 3층 324호 (감전동, 마트월드)","47029","크린 스페이스","20160613130703","I","2018-08-31 23:59:59.0","","379554.826788136","184301.128962735","16","8","1","2","0","4","5","5","5","1",
"1011","소독업","09_30_11_P","3390000","PHMB520163390023042500005","20090317","","01","영업/정상","13","영업중","","","","","070-7718-8282","","","부산광역시 사상구 감전동 502번지 1호 B동 129호","부산광역시 사상구 낙동대로 910, B동 1층 129호 (감전동, 마트월드)","47029","(주)비에스 서비스","20161004093402","I","2018-08-31 23:59:59.0","","379554.826788136","184301.128962735","10.2","10.2","4","3","1","6","5","5","6","1",
"1012","소독업","09_30_11_P","3390000","PHMB520163390023042500006","20030417","","01","영업/정상","13","영업중","","","","","051-863-4070","","","부산광역시 사상구 감전동 154-7 일양택배","부산광역시 사상구 가야대로103번길 26, 일양택배 2층 (감전동)","46987","(주)나우시스템","20220609160653","U","2022-06-11 02:40:00.0","","380795.613886346","185440.39513947","83.49","83.49","3","3","1","5","8","8","20","1",
"1013","소독업","09_30_11_P","3390000","PHMB520203390023042500009","20201215","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 괘법동 556-17","부산광역시 사상구 새벽로202번길 33 (괘법동)","46974","(주)한마음","20210113182815","U","2021-01-15 02:40:00.0","","380869.770203082","186224.087826006","16.2","11.16","1","2","0","4","5","5","5","1",
