"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"6441","의원","01_01_02_P","3350000","PHMA119853350024041100007","19850902","","03","폐업","03","폐업","20061101","","","","","","609810","부산광역시 금정구 금사동 145번지 15호","부산광역시 금정구 반송로 412-1 (금사동)","","부성신경외과의원","20111128103235","I","2018-08-31 23:59:59.0","의원","391990.383478573","192565.654703115","의원","1","8","16","0","102 104 105 120 101","내과, 신경과, 외과, 정형외과, 재활의학과","","","","0","0","","","0","",
"6442","의원","01_01_02_P","3350000","PHMA119953350024041100008","19951204","","03","폐업","03","폐업","20060930","","","","","","609320","부산광역시 금정구 부곡동 223번지 117호","부산광역시 금정구 수림로 13 (부곡동)","","닥터리 날씬의원","20090129160913","I","2018-08-31 23:59:59.0","의원","390261.637041835","195333.761361244","의원","1","0","0","0","101 104 108","내과, 외과, 성형외과","","","","0","0","","","0","",
"6443","의원","01_01_02_P","3350000","PHMA119983350024041100014","19980713","","03","폐업","03","폐업","19990624","","","","","","609390","부산광역시 금정구 장전동 540번지 1호","","","서울산부인과의원","20091118101922","I","2018-08-31 23:59:59.0","의원","","","의원","1","0","0","132","110","산부인과","","","","0","0","","","0","",
"6444","의원","01_01_02_P","3350000","PHMA120063350024041100029","20060503","","03","폐업","03","폐업","20060626","","","","","","609811","부산광역시 금정구 남산동 45번지 35호","부산광역시 금정구 범어천로38번길 1 (남산동)","","미소의원","20090319115305","I","2018-08-31 23:59:59.0","의원","390103.71073363","198708.746825637","의원","1","0","0","0","101 111 113 108 105 115 114","내과, 정형외과, 성형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"6445","의원","01_01_02_P","3350000","PHMA119933350024041100007","19930828","","03","폐업","03","폐업","20060601","","","","","","609400","부산광역시 금정구 서동 194번지 38호","부산광역시 금정구 서동로149번길 11 (서동)","","문형일내과의원","20090319131632","I","2018-08-31 23:59:59.0","의원","391446.587521915","192703.277790469","의원","1","0","0","0","101 111 114 113","내과, 소아청소년과, 이비인후과, 피부과","","","","0","0","","","0","",
"6446","의원","01_01_02_P","3350000","PHMA119993350024041100020","19990621","","03","폐업","03","폐업","20011231","","","","","","609320","부산광역시 금정구 부곡동 295번지 31호","부산광역시 금정구 동부곡로 3-1 (부곡동)","","박치희산부인과의원","20090323170949","I","2018-08-31 23:59:59.0","의원","390421.861970408","193846.676286771","의원","1","0","0","0","110","산부인과","","","","0","0","","","0","",
"6447","의원","01_01_02_P","3350000","PHMA120013350024041100030","20010601","","03","폐업","03","폐업","20011206","","","","","","609390","부산광역시 금정구 장전동 96번지 27호","부산광역시 금정구 금강로 389 (장전동)","","한솔가정의원","20090323171332","I","2018-08-31 23:59:59.0","의원","389843.856430013","195718.034590175","의원","1","0","0","0","101 102 103 104 105 106 113 114 115 111 112 118 120 121 122","내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 병리과, 재활의학과, 결핵과, 가정의학과","","","","0","0","","","0","",
"6448","의원","01_01_02_P","3350000","PHMA119963350024041100010","19961016","","03","폐업","03","폐업","20011201","","","","","","609320","부산광역시 금정구 부곡동 244번지 5호 지하1층,지상1층","부산광역시 금정구 중앙대로 1661 (부곡동,지하1층,지상1층)","","노아의원","20090323171743","I","2018-08-31 23:59:59.0","의원","390302.4913118","194606.682182871","의원","3","0","0","0","101 111 104 119 118","내과, 외과, 소아청소년과, 병리과, 진단검사의학과","","","","0","0","","","0","",
"6449","의원","01_01_02_P","3350000","PHMA119993350024041100021","19990120","","03","폐업","03","폐업","20011130","","","","","","609320","부산광역시 금정구 부곡동 889번지 7호","부산광역시 금정구 부곡로 3 (부곡동)","","원경섭마취과의원","20090323172433","I","2018-08-31 23:59:59.0","의원","389902.911429551","192926.693679891","의원","1","0","0","0","105 106 101 114 109","내과, 정형외과, 신경외과, 마취통증의학과, 피부과","","","","0","0","","","0","",
"6450","의원","01_01_02_P","3350000","PHMA119953350024041100009","19950120","","03","폐업","03","폐업","20011130","","","","","","609390","부산광역시 금정구 장전동 608번지 67호","부산광역시 금정구 금정로 9 (장전동)","","정태성정형외과의원","20090323172156","I","2018-08-31 23:59:59.0","의원","389797.253487203","193790.914401535","의원","1","0","0","0","105","정형외과","","","","0","0","","","0","",
"6451","의원","01_01_02_P","3350000","PHMA119903350024041100010","19900228","","03","폐업","03","폐업","20011113","","","","","","609320","부산광역시 금정구 부곡동 896번지 27호","부산광역시 금정구 오시게로 2 (부곡동)","","강정원산부인과의원","20090323173721","I","2018-08-31 23:59:59.0","의원","389816.065676264","192969.494371338","의원","1","4","4","0","110","산부인과","","","","0","0","","","0","",
"6452","의원","01_01_02_P","3350000","PHMA120053350024041100021","20050411","","03","폐업","03","폐업","20050701","","","","","","609320","부산광역시 금정구 부곡동 301번지 30호","부산광역시 금정구 중앙대로 1580 (부곡동)","","신삼세의원","20090323134759","I","2018-08-31 23:59:59.0","의원","390152.831100054","193814.343470539","의원","2","0","0","0","110","산부인과","","","","0","0","","","0","",
"6453","의원","01_01_02_P","3350000","PHMA120013350024041100031","20010312","","03","폐업","03","폐업","20010627","","","","","","609310","부산광역시 금정구 구서동 163번지 29호","부산광역시 금정구 중앙대로1959번길 11 (구서동)","","재단법인부산산업의학연구소 금정보람의원","20090324093810","I","2018-08-31 23:59:59.0","의원","390175.936510396","197534.129134875","의원","2","0","0","0","104 101 105 110 111 115 108 119","내과, 외과, 정형외과, 성형외과, 산부인과, 소아청소년과, 비뇨의학과, 진단검사의학과","","","","0","0","","","0","",
"6454","의원","01_01_02_P","3350000","PHMA120013350024041100032","20010915","","03","폐업","03","폐업","20011101","","","","","","609390","부산광역시 금정구 장전동 651번지 21호","","","최성환새동래정신과의원","20090324091439","I","2018-08-31 23:59:59.0","의원","389802.421663524","193518.171457227","의원","3","0","0","0","103","정신건강의학과","","","","0","0","","","0","",
"6455","의원","01_01_02_P","3350000","PHMA120003350024041100028","20000629","","03","폐업","03","폐업","20011031","","","","","","609400","부산광역시 금정구 서동 302번지 1203호","부산광역시 금정구 서동로 105 (서동)","","강동섭소이과의원","20090324092130","I","2018-08-31 23:59:59.0","의원","391004.441941853","192843.751568717","의원","1","0","0","0","101 111","내과, 소아청소년과","","","","0","0","","","0","",
"6456","의원","01_01_02_P","3350000","PHMA120013350024041100033","20010627","","03","폐업","03","폐업","20011121","","","","","","609310","부산광역시 금정구 구서동 163번지 29호","부산광역시 금정구 중앙대로1959번길 11 (구서동)","","사회복지법인 한서기독재단 금정보람의원","20090323173043","I","2018-08-31 23:59:59.0","의원","390175.936510396","197534.129134875","의원","3","0","0","0","101 104","내과, 외과","","","","0","0","","","0","",
"6457","의원","01_01_02_P","3350000","PHMA120033350024041100018","20030310","","03","폐업","03","폐업","20060511","","","","","","609320","부산광역시 금정구 부곡동 394번지 19호","부산광역시 금정구 부곡로 39 (부곡동)","","서광의원","20090319134431","I","2018-08-31 23:59:59.0","의원","390042.17614934","193231.101546807","의원","1","0","0","0","109 101 105 106 104 114 115","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"6458","의원","01_01_02_P","3350000","PHMA119883350024041100017","19880628","","03","폐업","03","폐업","20060328","","","","","","609340","부산광역시 금정구 남산동 129번지 40호","","","유창정형외과의원","20090319135821","I","2018-08-31 23:59:59.0","의원","","","의원","1","16","29","0","105 106 104","외과, 정형외과, 신경외과","","","","0","0","","","0","",
"6459","의원","01_01_02_P","3350000","PHMA119913350024041100011","19910402","","03","폐업","03","폐업","20060105","","","","","","609310","부산광역시 금정구 구서동 163번지 25호","부산광역시 금정구 중앙대로 1949 (구서동)","","김동옥산부인과","20090319141242","I","2018-08-31 23:59:59.0","의원","390226.896555437","197452.211397847","의원","1","4","6","0","110","산부인과","","","","0","0","","","0","",
"6460","의원","01_01_02_P","3350000","PHMA120033350024041100019","20030602","","03","폐업","03","폐업","20040401","","","","","","609430","부산광역시 금정구 회동동 208번지 43호","부산광역시 금정구 금사로 157 (회동동)","","서울의원","20090319162732","I","2018-08-31 23:59:59.0","의원","392598.3429721","193873.358329856","의원","1","0","0","0","101 104 111 115 114","내과, 외과, 소아청소년과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"6461","의원","01_01_02_P","3350000","PHMA119923350024041100007","19920210","","03","폐업","03","폐업","20050808","","","","","","609400","부산광역시 금정구 서동 520번지 333호 332,347","부산광역시 금정구 서동로 75-2 (서동,332,347)","","김수찬내과의원","20090323140808","I","2018-08-31 23:59:59.0","의원","390751.640044536","192941.736950388","의원","1","0","0","0","101","내과","","","","0","0","","","0","",
"6462","의원","01_01_02_P","3350000","PHMA120033350024041100020","20030804","","03","폐업","03","폐업","20050801","","","","","","609320","부산광역시 금정구 부곡동 890번지 13호","부산광역시 금정구 시실로 13 (부곡동)","","건의원","20090323140248","I","2018-08-31 23:59:59.0","의원","389860.567582533","192938.884375243","의원","1","0","0","0","116 101 111","내과, 소아청소년과, 영상의학과","","","","0","0","","","0","",
"6463","의원","01_01_02_P","3350000","PHMA119823350024041100007","19820308","","03","폐업","03","폐업","20050706","","","","","","609340","부산광역시 금정구 남산동 24번지 14호","부산광역시 금정구 중앙대로 2095 (남산동)","","김병조내과의원","20090323135357","I","2018-08-31 23:59:59.0","의원","390320.785867806","198903.545074616","의원","3","24","14","0","101","내과","","","","0","0","","","0","",
"6464","의원","01_01_02_P","3350000","PHMA119983350024041100010","19980909","","03","폐업","03","폐업","20010618","","","","","","609320","부산광역시 금정구 부곡동 397번지 15호","부산광역시 금정구 오시게로12번길 23 (부곡동)","","사단법인 해림의원","20091118100734","I","2018-08-31 23:59:59.0","의원","389972.719015814","193039.490796451","의원","1","0","0","132.95","101 104","내과, 외과","","","","0","0","","","0","",
"6465","의원","01_01_02_P","3350000","PHMA119993350024041100022","19991116","","03","폐업","03","폐업","20010504","","","","","","609310","부산광역시 금정구 구서동 175번지 4호","부산광역시 금정구 중앙대로 1941 (구서동)","","강호원비뇨기과의원","20090324095313","I","2018-08-31 23:59:59.0","의원","390223.050355661","197367.023425289","의원","1","0","0","0","115","비뇨의학과","","","","0","0","","","0","",
"6466","의원","01_01_02_P","3350000","PHMA119963350024041100011","19960719","","03","폐업","03","폐업","19971230","","","","","","609310","부산광역시 금정구 구서동 184번지 34호","부산광역시 금정구 중앙대로 1917 (구서동)","","남산내과신경과의원","20090202140920","I","2018-08-31 23:59:59.0","의원","390236.421412344","197138.718672751","의원","6","0","0","0","101 102","내과, 신경과","","","","0","0","","","0","",
